date,year,month,quarter,symbol,name,category,consensus_mechanism,open_usd,high_usd,low_usd,close_usd,monthly_return_pct,monthly_volatility_pct,volume_usd_billion,market_cap_usd_billion,dominance_pct,active_addresses_thousands,transaction_count_thousands,social_sentiment_score,fear_greed_index,exchange_netflow_million_usd
2020-08,2020,8,Q3,FLOW,Flow,NFT Platform,PoS,17.53779614,24.37323732,21.55622659,22.82104475,30.12,8.2,0.282,22.821,,58,432,-0.015,74,-6.7
2020-09,2020,9,Q3,FLOW,Flow,NFT Platform,PoS,22.82104475,23.99944437,21.30022139,23.14668326,1.43,9.5,0.365,23.147,,16,349,0.607,83,-65.7
2020-10,2020,10,Q4,FLOW,Flow,NFT Platform,PoS,23.14668326,25.69912899,21.85542767,24.71221206,6.76,12.6,0.305,24.712,,37,203,0.906,68,26.8
2020-11,2020,11,Q4,FLOW,Flow,NFT Platform,PoS,24.71221206,29.82447587,25.48489735,27.14798105,9.86,11.6,0.222,27.148,,11,305,0.8,63,29.4
2020-12,2020,12,Q4,FLOW,Flow,NFT Platform,PoS,27.14798105,38.19359295,32.28709094,35.42868785,30.5,12.6,0.407,35.429,,13,276,0.243,86,-25.2
2021-01,2021,1,Q1,FLOW,Flow,NFT Platform,PoS,35.42868785,37.20567745,28.54046592,32.18480622,-9.16,18.3,0.503,32.185,,38,122,0.879,85,-6.9
2021-02,2021,2,Q1,FLOW,Flow,NFT Platform,PoS,32.18480622,41.72965067,35.04330881,39.96461048,24.17,13.8,1.008,39.965,,46,178,1.0,95,23.6
2021-03,2021,3,Q1,FLOW,Flow,NFT Platform,PoS,39.96461048,55.00691087,44.86493877,49.3683043,23.53,19.3,0.409,49.368,,36,139,0.326,89,-84.2
2021-04,2021,4,Q2,FLOW,Flow,NFT Platform,PoS,49.3683043,51.08001521,42.09264156,47.50622338,-3.77,13.0,0.523,47.506,,24,294,0.827,77,-92.9
2021-05,2021,5,Q2,FLOW,Flow,NFT Platform,PoS,47.50622338,25.72595161,21.13113692,23.49849705,-50.54,15.9,0.703,23.498,,28,202,0.134,82,23.4
2021-06,2021,6,Q2,FLOW,Flow,NFT Platform,PoS,23.49849705,24.26875472,20.14769777,22.05109951,-6.16,14.0,0.529,22.051,,10,58,0.091,50,-26.1
2021-07,2021,7,Q3,FLOW,Flow,NFT Platform,PoS,22.05109951,33.01683198,28.72573046,31.44111439,42.58,12.1,0.733,31.441,,50,527,1.0,84,28.5
2021-08,2021,8,Q3,FLOW,Flow,NFT Platform,PoS,31.44111439,26.01518073,21.55120159,22.78314317,-27.54,15.3,0.874,22.783,,33,129,0.189,48,-15.2
2021-09,2021,9,Q3,FLOW,Flow,NFT Platform,PoS,22.78314317,26.9508835,21.41336437,23.69862823,4.02,13.9,0.445,23.699,,55,756,0.075,76,21.8
2021-10,2021,10,Q4,FLOW,Flow,NFT Platform,PoS,23.69862823,34.79866492,30.27509927,32.19815128,35.87,10.6,0.563,32.198,,256,117,0.374,78,6.2
2021-11,2021,11,Q4,FLOW,Flow,NFT Platform,PoS,32.19815128,38.80299082,26.71412458,32.27004321,0.22,20.5,0.783,32.27,,38,105,0.648,65,-12.2
2021-12,2021,12,Q4,FLOW,Flow,NFT Platform,PoS,32.27004321,29.05142738,21.3963534,23.85499277,-26.08,23.5,0.488,23.855,,12,101,0.268,55,-13.9
2022-01,2022,1,Q1,FLOW,Flow,NFT Platform,PoS,23.85499277,13.57923573,9.88225937,11.18298453,-53.12,24.5,0.135,11.183,,47,488,-0.271,41,-16.6
2022-02,2022,2,Q1,FLOW,Flow,NFT Platform,PoS,11.18298453,12.69446836,10.52317247,11.63504099,4.04,11.3,0.324,11.635,,19,36,-0.06,46,23.3
2022-03,2022,3,Q1,FLOW,Flow,NFT Platform,PoS,11.63504099,9.4604204,7.57775803,8.50294269,-26.92,13.9,0.08,8.503,,33,167,-0.168,54,15.9
2022-04,2022,4,Q2,FLOW,Flow,NFT Platform,PoS,8.50294269,9.59678485,7.41890216,8.37416404,-1.51,23.0,0.069,8.374,,149,33,-0.175,30,-4.8
2022-05,2022,5,Q2,FLOW,Flow,NFT Platform,PoS,8.37416404,5.45551051,4.19596138,4.76806449,-43.06,20.0,0.146,4.768,,18,38,-0.813,24,25.6
2022-06,2022,6,Q2,FLOW,Flow,NFT Platform,PoS,4.76806449,2.69633419,1.82415552,2.35121494,-50.69,23.1,0.068,2.351,,30,149,-0.808,42,-1.3
2022-07,2022,7,Q3,FLOW,Flow,NFT Platform,PoS,2.35121494,4.01456216,3.24523155,3.60225658,53.21,12.6,0.072,3.602,,15,521,-0.091,17,-3.9
2022-08,2022,8,Q3,FLOW,Flow,NFT Platform,PoS,3.60225658,3.47148235,2.36832611,3.0115393,-16.4,23.2,0.049,3.012,,97,101,-0.491,20,2.1
2022-09,2022,9,Q3,FLOW,Flow,NFT Platform,PoS,3.0115393,4.11293081,3.54911838,3.87564265,28.69,19.7,0.058,3.876,,20,208,-0.378,31,1.7
2022-10,2022,10,Q4,FLOW,Flow,NFT Platform,PoS,3.87564265,4.04864127,3.38036076,3.71885757,-4.05,13.6,0.087,3.719,,27,432,-0.297,29,-2.9
2022-11,2022,11,Q4,FLOW,Flow,NFT Platform,PoS,3.71885757,4.12606072,3.61261116,3.90869799,5.1,10.4,0.099,3.909,,29,504,-0.255,25,16.1
2022-12,2022,12,Q4,FLOW,Flow,NFT Platform,PoS,3.90869799,4.31471819,3.16222297,3.64214117,-6.82,23.3,0.053,3.642,,14,330,-0.779,41,2.4
2023-01,2023,1,Q1,FLOW,Flow,NFT Platform,PoS,3.64214117,7.29841781,6.26078518,6.78035477,86.16,12.3,0.197,6.78,,244,171,-0.633,41,23.4
2023-02,2023,2,Q1,FLOW,Flow,NFT Platform,PoS,6.78035477,8.46644241,6.85561162,7.95511172,17.33,15.8,0.175,7.955,,6,100,0.284,36,16.9
2023-03,2023,3,Q1,FLOW,Flow,NFT Platform,PoS,7.95511172,8.66002708,7.0275561,8.04314088,1.11,13.5,0.167,8.043,,30,299,0.385,52,12.1
2023-04,2023,4,Q2,FLOW,Flow,NFT Platform,PoS,8.04314088,11.18748789,9.31898966,10.03658398,24.78,16.1,0.196,10.037,,24,114,-0.232,52,-24.2
2023-05,2023,5,Q2,FLOW,Flow,NFT Platform,PoS,10.03658398,11.84881657,10.52876554,11.07835207,10.38,10.4,0.084,11.078,,19,318,0.398,46,-7.5
2023-06,2023,6,Q2,FLOW,Flow,NFT Platform,PoS,11.07835207,13.65255914,10.3166414,12.12147529,9.42,16.2,0.051,12.121,,22,350,-0.26,40,-10.8
2023-07,2023,7,Q3,FLOW,Flow,NFT Platform,PoS,12.12147529,14.36799108,12.85817745,13.41355966,10.66,9.3,0.16,13.414,,13,492,-0.058,69,15.6
2023-08,2023,8,Q3,FLOW,Flow,NFT Platform,PoS,13.41355966,13.40035953,10.48475155,12.12454925,-9.61,16.8,0.368,12.125,,13,244,0.253,50,-6.2
2023-09,2023,9,Q3,FLOW,Flow,NFT Platform,PoS,12.12454925,18.18487515,15.84243144,17.1084922,41.11,14.6,0.227,17.108,,72,254,-0.253,55,1.1
2023-10,2023,10,Q4,FLOW,Flow,NFT Platform,PoS,17.1084922,22.58920491,16.7298631,18.8922676,10.43,21.3,0.281,18.892,,89,194,0.236,45,9.4
2023-11,2023,11,Q4,FLOW,Flow,NFT Platform,PoS,18.8922676,18.65666447,15.64030183,17.31163369,-8.37,14.0,0.491,17.312,,119,180,0.28,65,34.2
2023-12,2023,12,Q4,FLOW,Flow,NFT Platform,PoS,17.31163369,23.9722431,21.07665061,22.04631016,27.35,9.2,0.127,22.046,,8,260,0.222,35,-47.7
2024-01,2024,1,Q1,FLOW,Flow,NFT Platform,PoS,22.04631016,28.53446435,21.11488672,24.28201046,10.14,21.2,0.521,24.282,,10,328,0.983,64,-7.1
2024-02,2024,2,Q1,FLOW,Flow,NFT Platform,PoS,24.28201046,35.49734828,27.74099261,30.67699938,26.34,17.5,0.379,30.677,,47,355,0.519,73,35.1
2024-03,2024,3,Q1,FLOW,Flow,NFT Platform,PoS,30.67699938,42.88514359,34.98860555,37.88594047,23.5,17.3,0.46,37.886,,10,102,0.934,60,5.1
2024-04,2024,4,Q2,FLOW,Flow,NFT Platform,PoS,37.88594047,32.18098278,28.19384975,29.98484257,-20.85,8.8,1.045,29.985,,16,283,1.0,71,-27.1
2024-05,2024,5,Q2,FLOW,Flow,NFT Platform,PoS,29.98484257,40.97251181,34.64995509,38.50315032,28.41,18.1,0.459,38.503,,18,161,1.0,84,46.6
2024-06,2024,6,Q2,FLOW,Flow,NFT Platform,PoS,38.50315032,34.28564444,25.06431517,31.43034553,-18.37,21.1,0.39,31.43,,90,521,0.572,67,-14.3
2024-07,2024,7,Q3,FLOW,Flow,NFT Platform,PoS,31.43034553,38.40489055,26.71634391,31.30104431,-0.41,23.3,0.798,31.301,,6,142,0.016,47,-1.5
2024-08,2024,8,Q3,FLOW,Flow,NFT Platform,PoS,31.30104431,27.24806927,23.67367336,25.61051711,-18.18,11.8,0.426,25.611,,125,49,0.594,47,-14.2
2024-09,2024,9,Q3,FLOW,Flow,NFT Platform,PoS,25.61051711,29.43619897,20.79805501,24.69454203,-3.58,23.7,0.189,24.695,,9,150,0.362,61,-35.7
2024-10,2024,10,Q4,FLOW,Flow,NFT Platform,PoS,24.69454203,33.72685231,30.70508701,32.84879751,33.02,8.1,0.27,32.849,,42,127,0.286,58,20.5
2024-11,2024,11,Q4,FLOW,Flow,NFT Platform,PoS,32.84879751,35.46447935,30.54513608,32.41467104,-1.32,17.0,0.385,32.415,,66,530,0.677,65,34.4
2024-12,2024,12,Q4,FLOW,Flow,NFT Platform,PoS,32.41467104,31.38273053,26.7230971,29.49419519,-9.01,17.3,0.838,29.494,,13,320,0.354,70,-1.9
2025-01,2025,1,Q1,FLOW,Flow,NFT Platform,PoS,29.49419519,35.71801529,25.57577766,30.16515099,2.27,23.6,0.403,30.165,,123,489,0.281,63,69.8
2025-02,2025,2,Q1,FLOW,Flow,NFT Platform,PoS,30.16515099,28.56690113,23.06670245,26.50642839,-12.13,17.3,0.596,26.506,,15,98,0.839,61,15.4
2025-03,2025,3,Q1,FLOW,Flow,NFT Platform,PoS,26.50642839,32.60194007,25.61566131,27.5366184,3.89,20.8,0.399,27.537,,96,226,0.758,86,-22.8
2025-04,2025,4,Q2,FLOW,Flow,NFT Platform,PoS,27.5366184,31.91162294,24.30703956,29.11235183,5.72,16.7,0.328,29.112,,16,169,0.643,69,53.7
2025-05,2025,5,Q2,FLOW,Flow,NFT Platform,PoS,29.11235183,49.42308632,33.63748469,41.4824595,42.49,22.1,0.207,41.482,,37,217,0.754,73,-51.1
2025-06,2025,6,Q2,FLOW,Flow,NFT Platform,PoS,41.4824595,36.24756576,27.28089447,30.47442795,-26.54,24.0,0.766,30.474,,39,111,0.966,78,-41.5
2025-07,2025,7,Q3,FLOW,Flow,NFT Platform,PoS,30.47442795,40.14678519,29.97562646,36.45318421,19.62,20.2,0.298,36.453,,35,224,1.0,100,11.7
2025-08,2025,8,Q3,FLOW,Flow,NFT Platform,PoS,36.45318421,51.79645482,38.04142481,44.48583993,22.04,19.7,0.284,44.486,,43,576,0.848,79,-30.1
2025-09,2025,9,Q3,FLOW,Flow,NFT Platform,PoS,44.48583993,33.98045847,28.0979694,31.59496541,-28.98,14.1,0.419,31.595,,38,217,0.499,83,39.7
2025-10,2025,10,Q4,FLOW,Flow,NFT Platform,PoS,31.59496541,45.21482807,36.68193463,41.21144004,30.44,14.5,0.578,41.211,,22,73,0.623,72,-3.7
2025-11,2025,11,Q4,FLOW,Flow,NFT Platform,PoS,41.21144004,45.28601527,37.98957672,40.12480896,-2.64,17.1,0.363,40.125,,42,47,0.779,68,-97.5
2025-12,2025,12,Q4,FLOW,Flow,NFT Platform,PoS,40.12480896,40.82763358,31.9736518,36.482577,-9.08,13.3,0.746,36.483,,19,196,0.993,80,-53.8
2026-01,2026,1,Q1,FLOW,Flow,NFT Platform,PoS,36.482577,37.18420743,30.13421215,34.75971464,-4.72,18.0,0.623,34.76,,35,319,0.591,72,20.9
2026-02,2026,2,Q1,FLOW,Flow,NFT Platform,PoS,34.75971464,35.74466345,30.84549405,32.96505744,-5.16,17.5,0.301,32.965,,16,261,0.716,92,-10.8
2026-03,2026,3,Q1,FLOW,Flow,NFT Platform,PoS,32.96505744,35.36832406,24.03886055,30.13072368,-8.6,24.4,0.244,30.131,,19,84,1.0,63,-6.7
2018-01,2018,1,Q1,XTZ,Tezos,Smart Contract,LPoS,1.25726421,1.54496339,1.3436196,1.47233358,17.11,9.1,0.189,1.472,,53,69,-0.412,43,14.8
2018-02,2018,2,Q1,XTZ,Tezos,Smart Contract,LPoS,1.47233358,1.74883234,1.58731961,1.65447772,12.37,9.5,0.228,1.654,,37,259,-0.408,47,-0.8
2018-03,2018,3,Q1,XTZ,Tezos,Smart Contract,LPoS,1.65447772,1.59968449,1.26658153,1.42338233,-13.97,20.2,0.067,1.423,,124,108,-0.202,52,-3.0
2018-04,2018,4,Q2,XTZ,Tezos,Smart Contract,LPoS,1.42338233,1.54269463,1.34837655,1.46397646,2.85,10.1,0.15,1.464,,113,242,-0.248,42,20.6
2018-05,2018,5,Q2,XTZ,Tezos,Smart Contract,LPoS,1.46397646,1.5315388,1.25089187,1.38517875,-5.38,11.8,0.044,1.385,,8,314,0.082,43,-4.0
2018-06,2018,6,Q2,XTZ,Tezos,Smart Contract,LPoS,1.38517875,1.42342494,1.15567792,1.33759035,-3.44,14.5,0.06,1.338,,30,214,-0.318,31,-10.4
2018-07,2018,7,Q3,XTZ,Tezos,Smart Contract,LPoS,1.33759035,0.97930637,0.85874265,0.91792981,-31.37,10.2,0.148,0.918,,97,200,-0.157,53,-11.8
2018-08,2018,8,Q3,XTZ,Tezos,Smart Contract,LPoS,0.91792981,1.0621369,0.94258912,0.99527786,8.43,16.7,0.071,0.995,,38,175,-0.554,41,-3.3
2018-09,2018,9,Q3,XTZ,Tezos,Smart Contract,LPoS,0.99527786,0.93519893,0.69316335,0.84051043,-15.55,18.0,0.139,0.841,,106,640,-0.21,36,3.3
2018-10,2018,10,Q4,XTZ,Tezos,Smart Contract,LPoS,0.84051043,1.11931011,0.77296795,0.93706946,11.49,20.7,0.083,0.937,,33,146,0.332,42,-9.0
2018-11,2018,11,Q4,XTZ,Tezos,Smart Contract,LPoS,0.93706946,0.7903538,0.64897793,0.74911788,-20.06,14.4,0.076,0.749,,28,97,-0.024,34,-3.7
2018-12,2018,12,Q4,XTZ,Tezos,Smart Contract,LPoS,0.74911788,0.7493556,0.63186109,0.6970118,-6.96,9.5,0.065,0.697,,27,477,-0.071,23,-6.5
2019-01,2019,1,Q1,XTZ,Tezos,Smart Contract,LPoS,0.6970118,1.36137427,1.03730958,1.19359197,71.24,20.4,0.074,1.194,,42,251,-0.597,38,4.1
2019-02,2019,2,Q1,XTZ,Tezos,Smart Contract,LPoS,1.19359197,1.10617334,0.87502286,1.00261257,-16.0,19.9,0.046,1.003,,16,588,-0.312,39,0.9
2019-03,2019,3,Q1,XTZ,Tezos,Smart Contract,LPoS,1.00261257,1.44111407,1.27027309,1.3717564,36.82,9.2,0.06,1.372,,64,678,-0.326,19,-13.1
2019-04,2019,4,Q2,XTZ,Tezos,Smart Contract,LPoS,1.3717564,1.8177166,1.37885615,1.5433447,12.51,23.8,0.183,1.543,,28,300,0.252,42,0.0
2019-05,2019,5,Q2,XTZ,Tezos,Smart Contract,LPoS,1.5433447,1.41907312,1.15221359,1.26360073,-18.13,18.4,0.128,1.264,,1,633,-0.582,38,11.3
2019-06,2019,6,Q2,XTZ,Tezos,Smart Contract,LPoS,1.26360073,1.90932759,1.65213607,1.74110673,37.79,15.8,0.221,1.741,,20,153,0.132,65,0.3
2019-07,2019,7,Q3,XTZ,Tezos,Smart Contract,LPoS,1.74110673,1.77916676,1.27710771,1.60023192,-8.09,20.6,0.343,1.6,,35,107,-0.318,36,16.1
2019-08,2019,8,Q3,XTZ,Tezos,Smart Contract,LPoS,1.60023192,2.29804518,1.93708695,2.15199158,34.48,21.2,0.153,2.152,,197,139,-0.286,30,-16.3
2019-09,2019,9,Q3,XTZ,Tezos,Smart Contract,LPoS,2.15199158,1.9870538,1.60458227,1.7620272,-18.12,13.6,0.22,1.762,,74,104,-0.231,56,-1.0
2019-10,2019,10,Q4,XTZ,Tezos,Smart Contract,LPoS,1.7620272,2.57910067,2.29153408,2.39510913,35.93,9.1,0.229,2.395,,24,163,0.02,33,-31.2
2019-11,2019,11,Q4,XTZ,Tezos,Smart Contract,LPoS,2.39510913,2.51105139,2.05848161,2.24088511,-6.44,17.2,0.128,2.241,,8,149,-0.065,51,-24.3
2019-12,2019,12,Q4,XTZ,Tezos,Smart Contract,LPoS,2.24088511,2.44905204,1.85191832,2.09802346,-6.38,20.7,0.196,2.098,,36,59,0.369,53,3.1
2020-01,2020,1,Q1,XTZ,Tezos,Smart Contract,LPoS,2.09802346,1.98243362,1.45238736,1.67808618,-20.02,18.5,0.198,1.678,,14,132,-0.463,37,12.3
2020-02,2020,2,Q1,XTZ,Tezos,Smart Contract,LPoS,1.67808618,2.29536646,1.90431673,2.15943119,28.68,14.6,0.186,2.159,,15,352,-0.258,50,-28.6
2020-03,2020,3,Q1,XTZ,Tezos,Smart Contract,LPoS,2.15943119,2.60165576,2.2322603,2.34610858,8.64,11.5,0.06,2.346,,23,121,0.677,39,34.0
2020-04,2020,4,Q2,XTZ,Tezos,Smart Contract,LPoS,2.34610858,3.53748523,2.9544939,3.17182486,35.2,20.0,0.277,3.172,,23,384,0.302,46,9.9
2020-05,2020,5,Q2,XTZ,Tezos,Smart Contract,LPoS,3.17182486,3.45094108,3.00533118,3.18796228,0.51,9.6,0.149,3.188,,15,326,-0.136,46,-17.2
2020-06,2020,6,Q2,XTZ,Tezos,Smart Contract,LPoS,3.18796228,4.59756928,3.89841721,4.18380601,31.24,11.9,0.237,4.184,,25,130,0.265,56,56.1
2020-07,2020,7,Q3,XTZ,Tezos,Smart Contract,LPoS,4.18380601,5.4357598,4.39236514,4.73802021,13.25,21.6,0.205,4.738,,7,291,0.017,62,23.8
2020-08,2020,8,Q3,XTZ,Tezos,Smart Contract,LPoS,4.73802021,4.9882468,4.56593122,4.71194496,-0.55,9.1,0.339,4.712,,56,212,-0.054,41,-26.3
2020-09,2020,9,Q3,XTZ,Tezos,Smart Contract,LPoS,4.71194496,6.31670205,5.09715318,5.40710324,14.75,17.9,0.352,5.407,,150,256,0.666,49,-4.3
2020-10,2020,10,Q4,XTZ,Tezos,Smart Contract,LPoS,5.40710324,5.29973277,4.79032946,5.06003872,-6.42,9.8,0.259,5.06,,19,36,-0.148,60,34.1
2020-11,2020,11,Q4,XTZ,Tezos,Smart Contract,LPoS,5.06003872,4.92606832,4.27610196,4.63788227,-8.34,12.8,0.566,4.638,,49,76,0.648,72,34.5
2020-12,2020,12,Q4,XTZ,Tezos,Smart Contract,LPoS,4.63788227,6.93548784,5.71513343,6.28205449,35.45,13.3,0.551,6.282,,18,326,0.528,71,31.0
2021-01,2021,1,Q1,XTZ,Tezos,Smart Contract,LPoS,6.28205449,7.15591204,5.46190062,6.32281838,0.65,18.6,0.223,6.323,,57,337,0.631,87,8.2
2021-02,2021,2,Q1,XTZ,Tezos,Smart Contract,LPoS,6.32281838,9.362101,7.76363617,8.82706608,39.61,19.0,0.362,8.827,,81,180,0.832,81,-43.3
2021-03,2021,3,Q1,XTZ,Tezos,Smart Contract,LPoS,8.82706608,9.66704681,7.62067698,8.27106941,-6.3,18.8,0.699,8.271,,19,224,0.653,83,25.4
2021-04,2021,4,Q2,XTZ,Tezos,Smart Contract,LPoS,8.27106941,7.91340646,6.85166411,7.41383357,-10.36,8.9,0.924,7.414,,82,193,0.981,88,-43.6
2021-05,2021,5,Q2,XTZ,Tezos,Smart Contract,LPoS,7.41383357,4.55865183,3.49454113,3.93728798,-46.89,22.9,0.19,3.937,,11,234,0.579,68,18.0
2021-06,2021,6,Q2,XTZ,Tezos,Smart Contract,LPoS,3.93728798,5.5911509,4.11870001,4.6886231,19.08,21.2,0.369,4.689,,11,105,0.618,65,27.7
2021-07,2021,7,Q3,XTZ,Tezos,Smart Contract,LPoS,4.6886231,6.26256027,4.3051816,5.26907863,12.38,19.0,0.167,5.269,,42,131,0.282,94,18.0
2021-08,2021,8,Q3,XTZ,Tezos,Smart Contract,LPoS,5.26907863,4.93481127,4.23635729,4.5045821,-14.51,10.9,0.346,4.505,,62,128,0.591,77,10.5
2021-09,2021,9,Q3,XTZ,Tezos,Smart Contract,LPoS,4.5045821,6.78084247,5.54215034,6.40667693,42.23,17.1,0.243,6.407,,11,187,0.651,72,-43.4
2021-10,2021,10,Q4,XTZ,Tezos,Smart Contract,LPoS,6.40667693,6.12832527,5.22525722,5.50812182,-14.03,12.9,0.296,5.508,,80,417,0.627,65,-3.6
2021-11,2021,11,Q4,XTZ,Tezos,Smart Contract,LPoS,5.50812182,5.92886243,4.64090254,5.06834074,-7.98,19.2,0.443,5.068,,46,235,0.592,65,-1.4
2021-12,2021,12,Q4,XTZ,Tezos,Smart Contract,LPoS,5.06834074,4.58419026,3.68461818,4.16194946,-17.88,20.5,0.302,4.162,,46,179,0.559,76,24.0
2022-01,2022,1,Q1,XTZ,Tezos,Smart Contract,LPoS,4.16194946,2.51062321,1.8886924,2.21539486,-46.77,15.9,0.166,2.215,,11,408,-0.405,40,4.2
2022-02,2022,2,Q1,XTZ,Tezos,Smart Contract,LPoS,2.21539486,2.31315227,2.03396616,2.21615029,0.03,11.1,0.154,2.216,,28,412,-0.712,51,31.6
2022-03,2022,3,Q1,XTZ,Tezos,Smart Contract,LPoS,2.21615029,1.88547313,1.55985404,1.66909097,-24.69,16.9,0.188,1.669,,38,754,-0.156,48,5.6
2022-04,2022,4,Q2,XTZ,Tezos,Smart Contract,LPoS,1.66909097,1.66803483,1.24142022,1.42841622,-14.42,17.7,0.171,1.428,,11,909,-0.097,27,5.2
2022-05,2022,5,Q2,XTZ,Tezos,Smart Contract,LPoS,1.42841622,1.21911447,1.11082827,1.15692751,-19.01,8.2,0.174,1.157,,43,291,-1.0,40,5.8
2022-06,2022,6,Q2,XTZ,Tezos,Smart Contract,LPoS,1.15692751,0.5237407,0.42868676,0.46359471,-59.93,18.6,0.046,0.464,,13,96,-0.688,59,-0.7
2022-07,2022,7,Q3,XTZ,Tezos,Smart Contract,LPoS,0.46359471,0.70640538,0.52493307,0.65576241,41.45,23.6,0.081,0.656,,17,384,-0.569,23,3.3
2022-08,2022,8,Q3,XTZ,Tezos,Smart Contract,LPoS,0.65576241,0.59983922,0.47371691,0.54434022,-16.99,20.6,0.026,0.544,,72,409,0.083,31,-4.9
2022-09,2022,9,Q3,XTZ,Tezos,Smart Contract,LPoS,0.54434022,0.89118717,0.7040321,0.79283347,45.65,13.8,0.067,0.793,,51,220,-0.252,49,7.5
2022-10,2022,10,Q4,XTZ,Tezos,Smart Contract,LPoS,0.79283347,0.80894302,0.67995298,0.71298719,-10.07,14.2,0.055,0.713,,38,88,-0.123,40,0.5
2022-11,2022,11,Q4,XTZ,Tezos,Smart Contract,LPoS,0.71298719,0.88873582,0.73554697,0.82175631,15.26,14.2,0.041,0.822,,20,166,-0.151,21,3.0
2022-12,2022,12,Q4,XTZ,Tezos,Smart Contract,LPoS,0.82175631,0.84157065,0.67273369,0.76822718,-6.51,12.7,0.13,0.768,,55,294,-0.216,21,12.4
2023-01,2023,1,Q1,XTZ,Tezos,Smart Contract,LPoS,0.76822718,1.64536794,1.27551455,1.40186113,82.48,21.1,0.093,1.402,,24,97,-0.352,41,-16.1
2023-02,2023,2,Q1,XTZ,Tezos,Smart Contract,LPoS,1.40186113,1.73667103,1.43268988,1.52596439,8.85,19.6,0.138,1.526,,77,620,-0.398,31,-1.7
2023-03,2023,3,Q1,XTZ,Tezos,Smart Contract,LPoS,1.52596439,1.91561883,1.44833117,1.74488305,14.35,18.2,0.257,1.745,,15,111,-0.238,36,6.3
2023-04,2023,4,Q2,XTZ,Tezos,Smart Contract,LPoS,1.74488305,2.08042693,1.78942379,1.93480564,10.88,12.1,0.166,1.935,,24,173,0.086,45,-12.0
2023-05,2023,5,Q2,XTZ,Tezos,Smart Contract,LPoS,1.93480564,2.12251563,1.72892904,1.97038842,1.84,19.3,0.127,1.97,,29,50,-0.203,44,-5.6
2023-06,2023,6,Q2,XTZ,Tezos,Smart Contract,LPoS,1.97038842,2.42810274,2.08551352,2.25617618,14.5,11.0,0.235,2.256,,28,169,-0.237,47,3.3
2023-07,2023,7,Q3,XTZ,Tezos,Smart Contract,LPoS,2.25617618,2.39038731,1.87785847,2.04900548,-9.18,24.9,0.325,2.049,,31,603,0.008,51,0.9
2023-08,2023,8,Q3,XTZ,Tezos,Smart Contract,LPoS,2.04900548,2.97522515,2.61423351,2.73437938,33.45,14.0,0.408,2.734,,29,88,0.015,46,-4.6
2023-09,2023,9,Q3,XTZ,Tezos,Smart Contract,LPoS,2.73437938,2.96083024,2.53975566,2.83578411,3.71,11.1,0.934,2.836,,8,125,0.033,59,-6.2
2023-10,2023,10,Q4,XTZ,Tezos,Smart Contract,LPoS,2.83578411,3.33319333,2.3608967,2.92577428,3.17,20.5,0.362,2.926,,20,160,0.002,55,-8.3
2023-11,2023,11,Q4,XTZ,Tezos,Smart Contract,LPoS,2.92577428,3.60119144,2.82980907,3.09813336,5.89,17.1,0.078,3.098,,37,214,-0.101,56,8.2
2023-12,2023,12,Q4,XTZ,Tezos,Smart Contract,LPoS,3.09813336,3.33757722,2.49189753,3.00724443,-2.93,20.8,0.261,3.007,,51,655,-0.079,59,-1.4
2024-01,2024,1,Q1,XTZ,Tezos,Smart Contract,LPoS,3.00724443,4.79076477,4.04016723,4.41206819,46.71,9.8,0.425,4.412,,19,89,0.121,48,-41.3
2024-02,2024,2,Q1,XTZ,Tezos,Smart Contract,LPoS,4.41206819,7.11198271,6.44705024,6.64297404,50.56,8.8,0.215,6.643,,71,417,0.251,54,-19.1
2024-03,2024,3,Q1,XTZ,Tezos,Smart Contract,LPoS,6.64297404,5.75384339,4.22811558,5.31712475,-19.96,20.8,0.216,5.317,,29,273,0.616,61,-17.3
2024-04,2024,4,Q2,XTZ,Tezos,Smart Contract,LPoS,5.31712475,6.63501579,5.87951444,6.29265871,18.35,11.9,0.469,6.293,,55,102,1.0,68,-11.9
2024-05,2024,5,Q2,XTZ,Tezos,Smart Contract,LPoS,6.29265871,8.32270409,6.52577931,7.67337907,21.94,20.3,0.449,7.673,,31,175,0.165,66,46.2
2024-06,2024,6,Q2,XTZ,Tezos,Smart Contract,LPoS,7.67337907,8.52644484,6.94141099,7.32454518,-4.55,17.4,0.569,7.325,,43,620,0.877,64,80.0
2024-07,2024,7,Q3,XTZ,Tezos,Smart Contract,LPoS,7.32454518,6.4966465,5.88201419,6.07650088,-17.04,9.3,0.913,6.077,,53,214,0.586,72,36.9
2024-08,2024,8,Q3,XTZ,Tezos,Smart Contract,LPoS,6.07650088,5.47996356,4.59137295,4.83218381,-20.48,13.9,0.45,4.832,,8,87,0.41,47,-31.2
2024-09,2024,9,Q3,XTZ,Tezos,Smart Contract,LPoS,4.83218381,5.98645205,5.1159492,5.65041992,16.93,13.8,0.828,5.65,,90,503,0.293,75,-19.4
2024-10,2024,10,Q4,XTZ,Tezos,Smart Contract,LPoS,5.65041992,5.77940768,4.27222748,5.12446242,-9.31,19.4,0.309,5.124,,32,415,1.0,75,-68.4
2024-11,2024,11,Q4,XTZ,Tezos,Smart Contract,LPoS,5.12446242,6.60886869,5.56542544,6.20559669,21.1,16.7,0.43,6.206,,56,150,0.601,68,29.7
