city,iso_alpha3,latitude,longitude,continent,who_region,wb_income_group,year,data_days,temp_mean_c,temp_max_c,temp_min_c,temp_std_c,temp_range_mean_c,temp_seasonal_amp,temp_yoy_change,temp_5yr_mean,temp_anomaly,days_above_35c,days_above_40c,days_below_0c,days_below_minus10c,heat_stress_index,cold_stress_index,drought_stress_days,ideal_climate_days,precip_total_mm,precip_mean_mm,precip_max_day_mm,precip_std_mm,precip_yoy_change,days_heavy_rain,days_moderate_rain,days_dry,rh_mean_pct,rh_max_pct,dewpoint_mean_c,humidity_stress_days,wind_mean_ms,wind_max_ms,wind_std_ms,high_wind_days,wind_power_density,solar_total_mj,solar_mean_mj,solar_clear_mean_mj,solar_clearness_idx,solar_peak_days,solar_annual_kwh_m2,pressure_mean_kpa,pressure_std_kpa,climate_volatility,gdp_per_capita_usd,population,urban_pop_pct,energy_use_kg_oil_eq
St Georges,GRD,12.05,-61.75,Americas,AMR,UpperMid,2012,366.0,27.595601092896175,29.85,25.24,0.8427092931527016,0.815136612021858,2.547735632183908,-0.0839,27.6204,-0.0248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1403.4,3.834426229508197,29.12,4.202324871713243,-232.15,4.0,104.0,10.0,79.01699453551913,86.3,23.636092896174862,143.0,6.945601092896175,10.24,1.4552429705897423,5.0,205.2275,2095.4713,5.725331420765028,6.718027322404371,0.5881147540983607,0.0,582.12,101.15095628415301,0.14895586641177777,0.1238,7092.71985352677,112775.0,35.8652755773132,
St Georges,GRD,12.05,-61.75,Americas,AMR,UpperMid,2013,365.0,27.50378082191781,29.65,25.5,0.7139677526534326,0.8501917808219179,2.218547619047616,-0.0918,27.6582,-0.1544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1236.79,3.3884657534246574,19.4,3.9357640742823827,-166.61,0.0,99.0,33.0,79.20284931506849,87.88,23.584849315068492,150.0,7.051013698630137,10.42,1.468914083592593,4.0,214.7142,2127.9266,5.829935890410958,6.751366301369863,0.5973424657534245,0.0,591.14,101.17564383561644,0.14393769350528418,0.0986,7424.80212287327,113487.0,35.8792242623778,
St Georges,GRD,12.05,-61.75,Americas,AMR,UpperMid,2014,365.0,27.26523287671233,29.27,25.24,0.7601845228668249,0.9052876712328769,2.1556797235023026,-0.2385,27.6117,-0.3465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1091.1399999999999,2.9894246575342462,30.95,4.179714808077563,-145.65,3.0,66.0,25.0,79.2431506849315,85.83,23.363260273972603,139.0,7.233780821917808,10.08,1.3632233763426356,1.0,231.8473,2132.2961,5.841907123287672,6.739994794520548,0.5995342465753425,0.0,592.35,101.21654794520548,0.14337427400928393,0.1124,7986.33421210788,114132.0,35.9014624346562,
St Georges,GRD,12.05,-61.75,Americas,AMR,UpperMid,2015,365.0,27.370410958904106,29.59,25.28,0.8054311492258718,0.8915616438356165,2.324774193548386,0.1052,27.4829,-0.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1087.13,2.978438356164384,37.67,4.343978847197393,-4.01,5.0,66.0,17.0,79.466,87.61,23.511972602739725,174.0,7.474931506849315,10.61,1.3725795111856252,9.0,255.816,2101.3135,5.757023287671234,6.695537260273972,0.5895890410958904,0.0,583.74,101.23805479452055,0.15176723524070895,0.1233,8694.12438005692,114676.0,35.9319491111708,
St Georges,GRD,12.05,-61.75,Americas,AMR,UpperMid,2016,366.0,27.75650273224044,29.96,24.76,0.8781395706104848,0.8794535519125681,2.509698924731179,0.3861,27.4983,0.2582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1459.58,3.9879234972677593,35.1,5.687119650833662,372.45,11.0,84.0,11.0,79.57382513661203,88.1,23.90846994535519,159.0,6.6102185792349735,9.99,1.4821491083860225,0.0,176.9105,2117.8755,5.786545081967214,6.70808387978142,0.5931693989071039,0.0,588.35,101.18964480874318,0.1843526536038612,0.1737,9221.23461079424,115130.0,35.9706014181883,
St Georges,GRD,12.05,-61.75,Americas,AMR,UpperMid,2017,365.0,27.660794520547945,30.01,25.1,0.7887231815489831,0.822,2.2398571428571437,-0.0957,27.5113,0.1495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1640.12,4.493479452054794,47.17,6.041602354839298,180.54,12.0,104.0,16.0,79.8133698630137,88.24,23.867342465753424,192.0,6.810219178082192,10.47,1.4002493718896447,3.0,193.4592,2069.9768,5.671169315068493,6.695658904109589,0.5822191780821917,0.0,575.04,101.16553424657533,0.1509623053700206,0.1663,9751.42661155932,115438.0,36.0173296416579,
St Georges,GRD,12.05,-61.75,Americas,AMR,UpperMid,2018,365.0,27.312356164383562,29.31,24.94,0.7170735201065472,0.8695342465753425,2.366642857142857,-0.3484,27.4731,-0.1607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1297.2199999999998,3.5540273972602736,67.52,5.412296434190852,-342.9,4.0,92.0,6.0,79.30134246575342,88.29,23.421068493150685,152.0,7.391479452054796,10.65,1.3836315502137668,4.0,247.3433,2137.9978,5.857528219178082,6.7572701369863015,0.6004109589041096,0.0,593.94,101.22449315068494,0.16462103694426886,0.1371,10083.021279225,115691.0,36.0720421424532,
St Georges,GRD,12.05,-61.75,Americas,AMR,UpperMid,2019,365.0,27.605068493150682,29.89,25.16,0.9268191545796841,0.8829863013698631,2.572214285714285,0.2927,27.541,0.0641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1269.97,3.479369863013699,28.16,4.794121272731918,-27.25,9.0,80.0,27.0,79.42334246575342,87.01,23.73276712328767,156.0,6.826438356164383,10.17,1.3992978712878459,1.0,194.8447,2156.7656,5.908946849315069,6.780892876712328,0.6066575342465753,0.0,599.15,101.1993424657534,0.1632031885308937,0.1553,10462.7929159533,115981.0,36.1346465679904,
St Georges,GRD,12.05,-61.75,Americas,AMR,UpperMid,2020,366.0,27.785983606557373,30.14,25.57,0.7994905842166414,0.8483060109289615,2.359795698924728,0.1809,27.6241,0.1619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1249.91,3.4150546448087433,60.07,5.668607605822312,-20.06,9.0,80.0,17.0,78.65122950819672,85.37,23.74275956284153,131.0,6.76191256830601,11.31,1.4796310732350482,1.0,189.3716,2138.1942,5.842060655737705,6.744330601092897,0.599344262295082,0.0,593.99,101.17833333333334,0.16550696987627328,0.1574,8968.55890108484,116341.0,36.2050502515788,
St Georges,GRD,12.05,-61.75,Americas,AMR,UpperMid,2021,365.0,27.64679452054795,30.03,25.0,0.8378264487420116,0.8366027397260274,2.621225806451612,-0.1392,27.6022,0.0446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1250.21,3.425232876712329,73.49,5.926428354099862,0.3,5.0,69.0,4.0,78.51326027397259,87.67,23.573452054794526,127.0,7.1337534246575345,10.38,1.5004312180611512,1.0,222.3619,2139.4424,5.86148602739726,6.7283326027397266,0.6018356164383563,0.0,594.34,101.19586301369863,0.13347071488776446,0.1733,9617.28902905373,116688.0,36.2831603706908,
St Georges,GRD,12.05,-61.75,Americas,AMR,UpperMid,2022,365.0,27.56405479452055,29.9,24.97,0.8281281004986278,0.829150684931507,2.455956989247312,-0.0827,27.5829,-0.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1276.0,3.495890410958904,60.15,5.134028963158528,25.79,4.0,81.0,14.0,79.03594520547944,87.19,23.6038904109589,150.0,6.818465753424657,9.95,1.4666764971570792,0.0,194.1628,2080.9298,5.701177534246575,6.769496164383562,0.5845479452054795,0.0,578.08,101.16161643835616,0.13759059254763606,0.1488,10469.3867012856,116913.0,36.3688840183487,
St Georges,GRD,12.05,-61.75,Americas,AMR,UpperMid,2023,365.0,28.09610958904109,30.89,25.06,1.2250461704872109,0.857095890410959,3.3925238095238086,0.5321,27.7396,0.3565,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,1216.5500000000002,3.3330136986301375,53.64,4.722819656524436,-59.45,3.0,81.0,30.0,78.93432876712329,86.33,24.101369863013698,144.0,6.609561643835617,9.46,1.393104219990569,0.0,176.8577,2135.5200999999997,5.850739999999999,6.781486027397261,0.5988493150684931,0.0,593.25,101.1464383561644,0.18474938372968697,0.1988,11414.4781691181,117081.0,36.462128238584,
St Georges,GRD,12.05,-61.75,Americas,AMR,UpperMid,2024,366.0,28.68024590163935,30.74,26.48,0.760086653078869,0.84172131147541,2.037183908045975,0.5841,27.9546,0.7256,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,1047.18,2.8611475409836067,61.65,4.697350438842657,-169.37,3.0,62.0,31.0,78.9124043715847,85.67,24.66478142076503,134.0,6.393415300546447,9.72,1.5404347641719078,0.0,160.0681,2152.5156,5.881190163934427,6.724909289617485,0.6030601092896175,0.0,597.97,101.12114754098361,0.1632622735136345,0.1203,11705.0902976658,117207.0,36.5628000454229,
Stockholm,SWE,59.33,18.07,Europe,EUR,High,1990,365.0,7.262219178082192,26.6,-11.08,6.910671732761067,6.1199452054794525,18.225483870967743,,,,0.0,0.0,103.0,3.0,0.0,5.0,0.0,8.0,764.34,2.094082191780822,22.73,3.467889839409681,,1.0,52.0,89.0,85.25128767123287,99.82,4.554383561643837,233.0,2.8912876712328766,5.7,0.9383661490352669,0.0,14.804,988.7687999999999,2.716397802197802,3.7975413698630143,,0.0,274.68,100.6529589041096,1.204651247219445,2.9006,30549.3185706762,8558835.0,83.4041730411294,5514.19827733048
Stockholm,SWE,59.33,18.07,Europe,EUR,High,1991,365.0,6.314082191780823,28.83,-14.5,7.521673850992111,5.855780821917809,21.75376728110599,-0.9481,,,0.0,0.0,134.0,4.0,0.0,5.0,0.0,3.0,676.71,1.854,28.28,3.3493535377560755,-87.63,3.0,40.0,92.0,86.76832876712328,99.54,3.934219178082192,252.0,2.720986301369863,6.06,0.954659258197595,0.0,12.3391,958.4808,2.6259747945205483,3.7788791780821915,,0.0,266.27,100.9989589041096,1.2856509493992154,3.4444,31776.6680192213,8617375.0,83.4950691325043,5650.16283823718
Stockholm,SWE,59.33,18.07,Europe,EUR,High,1992,366.0,6.5881693989071035,27.15,-9.87,7.5816649549445,6.289918032786885,18.371790878754172,0.2741,6.7215,-0.1333,0.0,0.0,145.0,0.0,0.0,12.0,0.0,18.0,689.8900000000001,1.8849453551912572,58.72,4.5713754259169095,13.18,3.0,32.0,103.0,84.48155737704919,99.55,3.651885245901639,243.0,2.842185792349727,5.99,0.9614188307529435,0.0,14.0625,1005.6128000000001,2.747575956284153,3.719722950819672,,0.0,279.36,100.84838797814209,1.1958218918408225,4.5675,32753.4287003642,8668067.0,83.6078889853357,5369.06986784062
Stockholm,SWE,59.33,18.07,Europe,EUR,High,1993,365.0,5.546575342465753,24.21,-12.15,7.117660403048647,6.509945205479452,18.331290322580646,-1.0416,6.4278,-0.8812,0.0,0.0,150.0,9.0,0.0,15.0,0.0,5.0,631.49,1.730109589041096,30.54,2.955302738074653,-58.4,1.0,45.0,104.0,84.4726301369863,99.95,2.706027397260274,234.0,2.910082191780822,7.68,1.043782872791868,0.0,15.0946,986.9026999999999,2.70384301369863,3.7775156164383565,,0.0,274.16,101.01131506849316,1.3274392525236132,3.2131,24389.8738124128,8718561.0,83.7269008050895,5333.87357287498
Stockholm,SWE,59.33,18.07,Europe,EUR,High,1994,365.0,5.622602739726028,32.09,-17.58,8.813716025897214,6.728410958904109,28.591658986175112,0.076,6.2667,-0.6441,0.0,0.0,149.0,31.0,0.0,6.0,4.0,29.0,658.31,1.8035890410958904,18.98,3.2208173312372526,26.82,0.0,40.0,123.0,84.91224657534246,100.0,2.711726027397261,243.0,2.7867671232876714,5.91,0.9164794458908113,0.0,13.2559,1061.3011000000001,2.907674246575343,3.8002860273972603,,0.0,294.83,100.8307397260274,1.187035623804629,4.2864,26045.5196995275,8780745.0,83.8312298868944,5659.95258523583
Stockholm,SWE,59.33,18.07,Europe,EUR,High,1995,365.0,5.181835616438356,26.03,-20.52,8.734348021319004,6.217232876712329,25.138064516129027,-0.4408,5.8507,-0.6689,0.0,0.0,168.0,29.0,0.0,10.0,0.0,4.0,701.15,1.920958904109589,35.97,3.9808625178055483,42.84,3.0,39.0,89.0,86.98210958904109,100.0,2.832520547945206,267.0,2.9501369863013704,6.85,1.0326897201513516,0.0,15.7265,998.4327,2.7354320547945203,3.797635890410959,,0.0,277.36,100.83939726027397,1.324648063770003,5.6246,30254.0273028727,8826939.0,83.9000015258789,5701.87027966891
Stockholm,SWE,59.33,18.07,Europe,EUR,High,1996,366.0,4.400218579234973,26.81,-22.64,9.229269904266037,6.570273224043715,27.209388209121244,-0.7816,5.4679,-1.0677,0.0,0.0,160.0,51.0,0.0,4.0,0.0,3.0,579.9,1.5844262295081966,66.73,4.389373353567542,-121.25,2.0,27.0,91.0,86.32732240437159,100.0,1.8393715846994536,244.0,2.66707650273224,5.69,0.879403552318233,0.0,11.6202,1048.9507,2.865985519125683,3.856440983606557,,0.0,291.4,101.31513661202185,1.1155348163511094,7.5017,33022.2444768661,8840998.0,83.9365712484942,5824.79922638629
Stockholm,SWE,59.33,18.07,Europe,EUR,High,1997,365.0,5.913780821917808,27.82,-15.7,8.861702913281261,6.422191780821919,25.498709677419356,1.5136,5.333,0.5808,0.0,0.0,164.0,17.0,0.0,11.0,0.0,14.0,666.06,1.824821917808219,39.94,3.820401607615923,86.16,2.0,40.0,104.0,84.56978082191782,99.84,3.029424657534246,221.0,2.855698630136986,6.51,0.9963476527750873,0.0,14.2641,1056.686,2.895030136986301,3.8151939726027395,,0.0,293.55,100.9722191780822,1.1184628168643398,4.8968,30324.1845796306,8846062.0,83.96246905017,5683.45838854063
Stockholm,SWE,59.33,18.07,Europe,EUR,High,1998,365.0,5.497780821917808,24.82,-17.75,7.4053841235794815,5.880602739726028,18.441935483870967,-0.416,5.3232,0.1746,0.0,0.0,149.0,19.0,0.0,9.0,0.0,0.0,841.94,2.3066849315068496,27.79,3.548149373987723,175.88,3.0,51.0,63.0,88.39575342465754,100.0,3.447095890410959,292.0,2.815369863013699,6.39,0.9588965657538572,0.0,13.6682,961.5118,2.634278904109589,3.7935219178082193,,0.0,267.11,100.69123287671233,1.2305180107338236,4.0438,30605.3669074811,8850974.0,83.9840819295031,5783.40686535687
Stockholm,SWE,59.33,18.07,Europe,EUR,High,1999,365.0,6.897616438356165,29.76,-17.94,8.472292368913173,6.303150684931506,21.902903225806455,1.3998,5.5782,1.3194,0.0,0.0,119.0,21.0,0.0,9.0,0.0,15.0,702.7099999999999,1.9252328767123286,29.75,3.468002918838159,-139.23,3.0,37.0,96.0,85.16106849315068,99.83,4.106356164383562,240.0,2.8233150684931507,6.63,0.9220639306563134,0.0,13.7843,1039.185,2.847082191780822,3.800667397260274,,0.0,288.69,100.71547945205478,1.2152131377020472,3.7204,30968.8710702052,8857874.0,84.00779688509,5675.23773166234
Stockholm,SWE,59.33,18.07,Europe,EUR,High,2000,366.0,7.345273224043716,24.29,-13.89,6.70102395010931,5.903497267759563,17.48483870967742,0.4477,6.0109,1.3344,0.0,0.0,98.0,5.0,0.0,6.0,0.0,1.0,837.64,2.2886338797814205,21.67,3.8695027173123124,134.93,4.0,50.0,87.0,86.5449180327869,100.0,4.950601092896175,262.0,2.7909016393442623,5.49,0.9228176068455537,0.0,13.315,959.0534,2.6275435616438356,3.7890163934426235,,0.0,266.43,100.70934426229509,1.0150754646660463,3.1071,29632.5890811623,8872109.0,84.0400009155273,5375.75151158851
Stockholm,SWE,59.33,18.07,Europe,EUR,High,2001,365.0,6.261205479452055,28.34,-20.69,8.605054397282428,6.142164383561643,23.71778801843318,-1.0841,6.3831,-0.1219,0.0,0.0,136.0,22.0,0.0,8.0,0.0,12.0,709.03,1.9425479452054795,29.57,3.3229706400682164,-128.61,1.0,45.0,82.0,86.81747945205481,100.0,3.876794520547945,275.0,2.7374520547945203,6.58,0.9226474842809074,0.0,12.5645,989.2119,2.710169589041096,3.8051098630136986,0.40846575342465763,0.0,274.8,100.83843835616437,1.0595445448308474,3.938,27259.3174300217,8895960.0,84.0827152824223,5701.68206771918
Stockholm,SWE,59.33,18.07,Europe,EUR,High,2002,365.0,6.764657534246575,28.24,-19.82,8.988447237553608,6.641561643835616,26.245483870967746,0.5035,6.5533,0.2114,0.0,0.0,135.0,16.0,0.0,6.0,0.0,20.0,632.23,1.7321369863013698,25.92,3.5601797758158567,-76.8,3.0,36.0,122.0,84.34005479452055,100.0,3.8094246575342465,228.0,2.6925753424657533,7.17,0.8864582249351465,0.0,11.9567,1077.4541,2.95192904109589,3.802220821917808,0.4296712328767124,0.0,299.32,100.99632876712327,1.2809936482200328,4.1213,29957.7776664916,8924958.0,84.1342508376823,5826.34189342548
Stockholm,SWE,59.33,18.07,Europe,EUR,High,2003,365.0,6.537835616438356,28.99,-18.24,8.675279200329696,6.794931506849314,24.73930875576037,-0.2268,6.7613,-0.2235,0.0,0.0,130.0,21.0,0.0,10.0,0.0,17.0,682.1800000000001,1.868986301369863,29.65,3.5504055351603943,49.95,2.0,45.0,89.0,85.16975342465753,99.79,3.7726027397260276,241.0,2.768712328767123,6.69,0.959410153605896,0.0,12.9999,1012.6314,2.774332602739726,3.8153547945205477,0.4123561643835616,0.0,281.31,101.04767123287671,1.169049722746041,4.0862,37292.2419727801,8958229.0,84.1954289653543,5676.54834518443
Stockholm,SWE,59.33,18.07,Europe,EUR,High,2004,366.0,6.244207650273224,29.44,-18.95,8.027303360000515,6.5900819672131155,23.01741935483871,-0.2936,6.6306,-0.3864,0.0,0.0,137.0,17.0,0.0,6.0,0.0,3.0,656.27,1.793087431693989,17.47,2.6851744216207876,-25.91,0.0,45.0,81.0,86.8781693989071,100.0,3.8433333333333337,266.0,2.6654098360655736,5.69,0.8448647269928398,0.0,11.5984,1003.2969,2.741248360655738,3.850134426229508,0.4168852459016393,0.0,278.72,100.78051912568306,1.1069174789082783,2.9754,42758.0048564929,8993531.0,84.2670710494849,5872.97554411383
Stockholm,SWE,59.33,18.07,Europe,EUR,High,2005,365.0,6.838465753424657,31.25,-17.2,8.13274299536335,6.763616438356164,22.061129032258066,0.5943,6.5293,0.3092,0.0,0.0,137.0,11.0,0.0,6.0,1.0,17.0,594.68,1.6292602739726025,27.18,3.1562654853385634,-61.59,3.0,35.0,97.0,84.83380821917808,99.28,4.010849315068493,247.0,2.7216164383561647,6.24,0.9133135336334663,0.0,12.3477,1017.1352,2.786671780821918,3.8633978082191778,0.4213972602739726,0.0,282.56,100.96575342465754,1.0882581578625763,3.2748,43378.4077394363,9029572.0,84.3499984741211,5711.64214196537
Stockholm,SWE,59.33,18.07,Europe,EUR,High,2006,365.0,7.295013698630137,30.04,-15.27,9.090010415517,6.649369863013699,24.518963133640554,0.4565,6.736,0.559,0.0,0.0,124.0,20.0,0.0,2.0,0.0,32.0,656.91,1.7997534246575342,24.39,3.175517470077882,62.23,2.0,43.0,97.0,85.35032876712329,100.0,4.448712328767122,251.0,2.643041095890411,7.06,0.8877297325069256,0.0,11.3088,1014.2341,2.7787235616438357,3.8076246575342463,0.4097808219178082,0.0,281.75,100.95430136986302,1.1478656098939628,3.4799,46531.3762240485,9080505.0,84.4553200620359,5532.76265714386
Stockholm,SWE,59.33,18.07,Europe,EUR,High,2007,365.0,7.019616438356164,28.39,-13.95,7.783829205810179,6.454328767123288,21.665852534562212,-0.2754,6.787,0.2326,0.0,0.0,119.0,14.0,0.0,4.0,0.0,11.0,685.51,1.878109589041096,18.21,2.914235520556967,28.6,0.0,45.0,90.0,85.43871232876711,99.54,4.315671232876713,245.0,2.783342465753425,6.27,0.8944817429321619,0.0,13.2071,988.9273000000001,2.709389863013699,3.8349706849315077,0.4033698630136987,0.0,274.72,100.71035616438355,1.240393917511946,2.8286,53568.3057787832,9148092.0,84.5906875454778,5464.45613719356
Stockholm,SWE,59.33,18.07,Europe,EUR,High,2008,366.0,7.434890710382514,30.21,-10.34,7.098047145214962,6.184863387978142,19.292903225806455,0.4153,6.9664,0.4685,0.0,0.0,105.0,1.0,0.0,6.0,1.0,19.0,722.99,1.9753825136612022,25.91,3.298096876073739,37.48,1.0,45.0,87.0,85.00439890710382,99.61,4.639153005464481,250.0,2.763087431693989,5.8,0.9345323512979244,0.0,12.9208,1021.2243,2.7902303278688523,3.8028644808743164,0.4142622950819672,0.0,283.7,100.70609289617484,1.2630607669212515,2.7754,55817.1759726485,9219637.0,84.7517366727063,5383.76479707233
Stockholm,SWE,59.33,18.07,Europe,EUR,High,2009,365.0,6.364383561643836,28.38,-20.28,8.105923689713915,6.200575342465753,21.095633640552997,-1.0705,6.9905,-0.6261,0.0,0.0,127.0,15.0,0.0,4.0,0.0,2.0,766.6700000000001,2.1004657534246576,63.17,4.777257771509176,43.68,2.0,38.0,87.0,86.96602739726029,100.0,3.989041095890411,265.0,2.604904109589041,5.71,0.8992040461452249,0.0,10.8263,1017.1975,2.7868424657534248,3.8361435616438353,0.4082465753424657,0.0,282.58,100.91408219178082,0.9984279092299292,5.2583,46707.6425044751,9298515.0,84.9341031919813,4891.39219246248
Stockholm,SWE,59.33,18.07,Europe,EUR,High,2010,365.0,4.644465753424658,30.39,-24.83,10.44078259834933,6.655452054794521,29.679032258064517,-1.7199,6.5517,-1.9072,0.0,0.0,159.0,62.0,0.0,3.0,1.0,18.0,641.46,1.7574246575342467,21.27,3.1177313617269586,-125.21,1.0,40.0,87.0,87.5275890410959,100.0,2.2461917808219183,260.0,2.599287671232877,6.35,0.8670440734239938,0.0,10.7565,981.4122,2.6888005479452053,3.7940002739726033,0.39687671232876714,0.0,272.64,100.9038904109589,1.0981526390836926,5.767,52542.5759090299,9378126.0,85.1334228515625,5443.32366800687
Stockholm,SWE,59.33,18.07,Europe,EUR,High,2011,365.0,7.247397260273973,27.61,-18.39,8.576680597717695,6.460657534246575,25.221474654377882,2.6029,6.5422,0.7052,0.0,0.0,113.0,24.0,0.0,7.0,0.0,17.0,621.4200000000001,1.7025205479452057,27.83,3.351427316525863,-20.04,2.0,33.0,94.0,85.89706849315068,100.0,4.606630136986301,243.0,2.8604383561643836,5.96,0.9537582253228101,0.0,14.3352,1016.0441999999999,2.7836827397260273,3.8198186301369863,0.42235616438356166,0.0,282.26,100.84975342465752,1.157782645110594,3.4852,60379.4814599322,9449213.0,85.3600748880524,5281.40096330574
Stockholm,SWE,59.33,18.07,Europe,EUR,High,2012,366.0,5.897103825136613,25.16,-16.31,8.096242647910719,6.114672131147541,22.375483870967738,-1.3503,6.3176,-0.4205,0.0,0.0,131.0,24.0,0.0,7.0,0.0,0.0,953.1300000000001,2.604180327868853,31.41,4.627058151192405,331.71,7.0,56.0,73.0,87.60371584699453,100.0,3.660601092896174,270.0,2.7819945355191256,5.61,0.8742860006479358,0.0,13.1879,971.0208,2.653062295081967,3.814297540983606,0.3952185792349728,0.0,269.75,100.78469945355191,1.1474296670956385,5.4315,57749.5615420853,9519374.0,85.6250668883122,5295.92806615816
Stockholm,SWE,59.33,18.07,Europe,EUR,High,2013,365.0,6.678876712328767,27.73,-17.74,8.559446237263511,6.50241095890411,22.870322580645162,0.7818,6.1664,0.5125,0.0,0.0,124.0,14.0,0.0,2.0,0.0,11.0,531.28,1.4555616438356163,16.38,2.501862169027399,-421.85,0.0,25.0,103.0,85.36802739726028,99.66,3.983917808219178,250.0,2.7188493150684927,5.41,0.8550173777430847,0.0,12.3101,1037.6936,2.8429961643835617,3.837746027397261,0.4295616438356164,0.0,288.27,100.9268219178082,0.9720835691710643,2.7888,60843.9888799369,9600379.0,85.9249771259894,5178.9349383913
Stockholm,SWE,59.33,18.07,Europe,EUR,High,2014,365.0,7.576164383561644,31.26,-12.3,7.779522152289222,6.160136986301369,23.160645161290326,0.8973,6.4088,1.1674,0.0,0.0,105.0,5.0,0.0,4.0,2.0,20.0,685.3699999999999,1.87772602739726,30.41,3.306095441391544,154.09,1.0,40.0,87.0,84.94131506849315,99.45,4.79317808219178,245.0,2.6823835616438356,5.86,0.9072810278327774,0.0,11.8214,1020.2150999999999,2.7951098630136983,3.8096991780821914,0.403013698630137,0.0,283.42,101.00972602739726,1.0310700360491016,2.999,59583.4584491714,9696110.0,86.2563838747314,4997.87990362276
Stockholm,SWE,59.33,18.07,Europe,EUR,High,2015,365.0,7.33186301369863,26.24,-11.04,6.5947232346492575,5.82745205479452,18.053237327188942,-0.2443,6.9463,0.3856,0.0,0.0,102.0,1.0,0.0,8.0,0.0,1.0,787.4300000000001,2.157342465753425,30.96,4.090083129475658,102.06,3.0,51.0,95.0,86.97654794520548,99.93,5.020219178082192,267.0,2.8913150684931503,6.27,0.9713743079078865,0.0,14.8045,1007.2515000000001,2.759593150684932,3.8673309589041094,0.4255068493150685,0.0,279.81,100.83142465753426,1.2558726434806533,3.2373,51188.1652120493,9799186.0,86.6158654081858,4573.58907986933
Stockholm,SWE,59.33,18.07,Europe,EUR,High,2016,366.0,6.8445628415300535,29.23,-18.96,8.31085549889043,6.334016393442623,24.48,-0.4873,6.8657,-0.0211,0.0,0.0,121.0,12.0,0.0,7.0,0.0,13.0,586.14,1.6014754098360655,49.53,3.8433770835351275,-201.29,3.0,26.0,96.0,84.58642076502734,99.64,3.965081967213115,240.0,2.745163934426229,6.04,0.8997182818807815,0.0,12.671,1023.7959,2.797256557377049,3.839878688524591,0.4203551912568307,0.0,284.41,100.9470218579235,1.073419646041204,4.0718,51703.5088332851,9923085.0,87.0,4858.89940544006
Stockholm,SWE,59.33,18.07,Europe,EUR,High,2017,365.0,6.795095890410959,25.01,-15.21,7.492880965913663,6.373561643835617,19.42677419354839,-0.0495,7.0453,-0.2502,0.0,0.0,138.0,2.0,0.0,5.0,0.0,18.0,627.8800000000001,1.720219178082192,20.58,2.9239770365156343,41.74,1.0,40.0,83.0,84.02956164383562,99.68,3.7969589041095886,223.0,2.762931506849315,6.63,0.8114099844580523,0.0,12.9186,1013.4402,2.7765484931506847,3.878223287671233,0.4164657534246575,0.0,281.53,100.70630136986303,1.2144219296490015,2.8106,53210.2233318965,10057698.0,87.237373786911,4926.81117539334
Stockholm,SWE,59.33,18.07,Europe,EUR,High,2018,365.0,7.621452054794521,31.79,-14.96,9.392018725646112,7.046,26.574343317972353,0.8264,7.2338,0.3877,0.0,0.0,131.0,16.0,0.0,5.0,6.0,40.0,467.57000000000005,1.281013698630137,20.42,2.5655208138923995,-160.31,1.0,26.0,126.0,82.3227397260274,99.89,4.129041095890411,212.0,2.6347671232876713,6.4,0.948788564209905,0.0,11.203,1089.7014,2.9854832876712325,3.8401906849315073,0.4301643835616438,0.0,302.72,101.11131506849317,1.0457866390498463,2.7948,54018.4554391861,10175214.0,87.4737430925296,4966.26111814633
Stockholm,SWE,59.33,18.07,Europe,EUR,High,2019,365.0,7.351205479452053,30.57,-17.11,8.04314462544992,6.703452054794521,22.41,-0.2702,7.1888,0.1624,0.0,0.0,113.0,14.0,0.0,4.0,2.0,21.0,714.73,1.9581643835616438,17.22,3.0712896269977223,247.16,0.0,52.0,99.0,83.74635616438357,100.0,4.263095890410959,216.0,2.7723561643835617,6.45,0.8908320806276332,0.0,13.0513,1024.3721,2.8064989041095894,3.801773698630137,0.41583561643835626,0.0,284.57,100.71545205479453,1.1260270652513007,2.958,51648.9892820514,10278887.0,87.7088420242759,4781.87568337501
