race_id,season,round,circuit_id,qualifying_position,driver,team,q3_lap_time_s,q2_lap_time_s,q1_lap_time_s,gap_to_pole_s,tyre_compound,sector1_s,sector2_s,sector3_s,top_speed_kmh
R00285,2024,11,austria,7,Driver_7,Team_7,78.091,78.27289713438795,79.06742599900784,0.893,Intermediate,21.838,29.588,26.665,328.5
R00285,2024,11,austria,8,Driver_8,Team_8,77.962,78.20444904785151,78.61304011298526,1.618,Intermediate,21.834,29.617,26.511,326.2
R00285,2024,11,austria,9,Driver_9,Team_9,78.674,79.07207738792464,79.39628476158484,4.735,Intermediate,21.899,29.822,26.953,327.2
R00285,2024,11,austria,10,Driver_10,Team_10,79.258,79.45787322631303,79.78316591355025,2.203,Intermediate,22.235,30.123,26.9,297.3
R00286,2024,12,silverstone,1,Charles Leclerc,Ferrari,75.881,76.31247321982059,76.7651924287535,0.0,Medium,21.351,28.806,25.724,316.2
R00286,2024,12,silverstone,2,Driver_2,Team_2,75.961,76.36715046578348,76.91876923879623,0.554,Soft,21.146,28.855,25.96,326.1
R00286,2024,12,silverstone,3,Driver_3,Team_3,75.746,76.21165186667389,76.58241433728547,0.597,Medium,21.229,28.872,25.645,313.7
R00286,2024,12,silverstone,4,Driver_4,Team_4,76.336,76.65269297288577,77.01251971376027,0.395,Medium,21.488,29.136,25.712,310.9
R00286,2024,12,silverstone,5,Driver_5,Team_5,76.79,76.9686796982995,77.1739748563386,1.562,Medium,21.406,29.175,26.209,342.3
R00286,2024,12,silverstone,6,Driver_6,Team_6,77.436,77.91830541174649,78.24063023338805,1.751,Soft,21.806,29.48,26.15,323.9
R00286,2024,12,silverstone,7,Driver_7,Team_7,77.356,77.64489585097886,77.93046208702482,1.778,Soft,21.465,29.458,26.433,328.8
R00286,2024,12,silverstone,8,Driver_8,Team_8,78.137,78.26344491796203,78.58618456034137,2.1,Medium,21.836,29.661,26.64,313.9
R00286,2024,12,silverstone,9,Driver_9,Team_9,78.536,78.70770133715634,78.86508300381472,3.248,Soft,22.113,29.722,26.701,333.3
R00286,2024,12,silverstone,10,Driver_10,Team_10,78.763,79.21526107095222,79.0786918242033,2.396,Soft,21.87,29.987,26.906,354.7
R00287,2024,13,hungary,1,Lando Norris,McLaren,75.747,76.21336540049944,76.0575938058127,0.0,Medium,21.114,28.798,25.835,335.3
R00287,2024,13,hungary,2,Driver_2,Team_2,75.406,75.534660540017,75.94370078251664,0.592,Soft,21.134,28.858,25.414,321.5
R00287,2024,13,hungary,3,Driver_3,Team_3,76.31,76.7345004723726,76.86397712899259,0.85,Soft,21.345,28.903,26.062,341.8
R00287,2024,13,hungary,4,Driver_4,Team_4,76.899,77.06166232418012,77.35232098340535,1.517,Soft,21.546,29.15,26.203,343.8
R00287,2024,13,hungary,5,Driver_5,Team_5,76.741,77.01896503584594,77.41880131999349,0.5,Soft,21.657,29.032,26.052,317.1
R00287,2024,13,hungary,6,Driver_6,Team_6,76.945,77.30407576532713,77.33469233917887,2.904,Soft,21.438,29.294,26.213,339.5
R00287,2024,13,hungary,7,Driver_7,Team_7,77.974,78.14970458755569,78.65565834865156,3.174,Soft,21.791,29.518,26.665,318.4
R00287,2024,13,hungary,8,Driver_8,Team_8,78.378,78.54757098719723,78.94388515875883,2.045,Medium,21.915,29.84,26.623,310.9
R00287,2024,13,hungary,9,Driver_9,Team_9,78.595,78.80324227746989,79.51004065565155,4.393,Soft,21.864,29.94,26.791,318.3
R00287,2024,13,hungary,10,Driver_10,Team_10,78.737,78.86262055517291,79.69390850728605,5.266,Medium,22.257,29.881,26.599,321.5
R00289,2024,15,zandvoort,1,Lando Norris,McLaren,75.247,75.40476191359167,76.00384332653182,0.0,Soft,21.05,28.591,25.606,349.0
R00289,2024,15,zandvoort,2,Driver_2,Team_2,75.437,75.71554513846081,76.32402503446932,0.413,Medium,21.204,28.858,25.375,325.7
R00289,2024,15,zandvoort,3,Driver_3,Team_3,75.828,76.04894695383823,76.1313145693357,0.834,Soft,21.18,28.87,25.778,338.4
R00289,2024,15,zandvoort,4,Driver_4,Team_4,76.548,76.82706767962244,76.95359986328126,1.079,Medium,21.342,29.236,25.97,323.1
R00289,2024,15,zandvoort,5,Driver_5,Team_5,76.824,76.96413617566303,77.23647991130218,1.255,Soft,21.467,29.171,26.186,314.3
R00289,2024,15,zandvoort,6,Driver_6,Team_6,77.61,77.88052014769912,78.46418223991728,1.626,Soft,21.866,29.29,26.454,328.8
R00289,2024,15,zandvoort,7,Driver_7,Team_7,77.672,77.9771125164509,78.54776302536125,1.872,Soft,21.685,29.598,26.389,341.2
R00289,2024,15,zandvoort,8,Driver_8,Team_8,77.943,78.29172794432519,78.7028894338356,3.798,Soft,21.712,29.718,26.513,336.8
R00289,2024,15,zandvoort,9,Driver_9,Team_9,78.813,78.98844442323428,79.16256506791491,3.728,Soft,21.958,30.008,26.847,318.2
R00289,2024,15,zandvoort,10,Driver_10,Team_10,79.049,79.46495815065703,79.743130434614,1.197,Medium,22.075,30.064,26.91,324.5
R00290,2024,16,monza,1,Max Verstappen,Red Bull Racing,75.167,75.61026510144276,76.13016090906888,0.0,Medium,21.137,28.656,25.374,316.9
R00290,2024,16,monza,2,Driver_2,Team_2,76.076,76.41523051863018,76.90537962631979,0.586,Medium,21.627,28.966,25.483,321.7
R00290,2024,16,monza,3,Driver_3,Team_3,76.699,77.02206132863664,77.02995725226424,1.178,Soft,21.581,29.269,25.849,319.7
R00290,2024,16,monza,4,Driver_4,Team_4,76.429,76.64597734942731,76.8266157188172,0.939,Medium,21.395,29.079,25.955,321.6
R00290,2024,16,monza,5,Driver_5,Team_5,77.599,77.91862439016865,78.09825781102174,2.234,Medium,21.754,29.493,26.352,297.6
R00290,2024,16,monza,6,Driver_6,Team_6,77.328,77.6332347474389,78.0072942464825,2.011,Soft,21.624,29.214,26.49,332.5
R00290,2024,16,monza,7,Driver_7,Team_7,78.318,78.46660006086405,78.90684175561937,1.687,Medium,21.767,29.754,26.797,330.6
R00290,2024,16,monza,8,Driver_8,Team_8,78.506,78.6430718128305,79.01323667632681,3.539,Soft,22.004,29.98,26.522,320.9
R00290,2024,16,monza,9,Driver_9,Team_9,78.142,78.58588049258098,78.49118389535886,1.725,Soft,21.828,29.757,26.557,308.0
R00290,2024,16,monza,10,Driver_10,Team_10,78.937,79.43010302465827,79.58748776611579,4.064,Soft,22.228,30.014,26.695,341.5
R00291,2024,17,baku,1,Charles Leclerc,Ferrari,75.593,75.89769804173724,76.20301104652212,0.0,Intermediate,21.266,28.8,25.527,341.7
R00291,2024,17,baku,2,Driver_2,Team_2,76.272,76.66083105347559,76.86870082243667,0.576,Intermediate,21.288,29.012,25.972,356.2
R00291,2024,17,baku,3,Driver_3,Team_3,76.304,76.59888738099065,77.24510769118707,0.201,Intermediate,21.352,28.994,25.958,324.8
R00291,2024,17,baku,4,Driver_4,Team_4,76.353,76.8164675660319,76.96225664015384,1.001,Intermediate,21.352,29.059,25.942,324.0
R00291,2024,17,baku,5,Driver_5,Team_5,76.693,76.9214020156725,77.19930006664543,2.108,Intermediate,21.525,29.139,26.029,341.4
R00291,2024,17,baku,6,Driver_6,Team_6,76.95,77.23023730319109,77.57986741955423,2.763,Intermediate,21.519,29.127,26.304,316.6
R00291,2024,17,baku,7,Driver_7,Team_7,78.049,78.19220384182931,78.52308407677832,0.71,Intermediate,21.984,29.7,26.365,337.1
R00291,2024,17,baku,8,Driver_8,Team_8,77.8,77.98663014079783,78.37994239595949,1.367,Intermediate,21.707,29.435,26.658,348.9
R00291,2024,17,baku,9,Driver_9,Team_9,79.053,79.43579874562197,79.71989732447513,0.784,Intermediate,22.036,30.109,26.908,321.5
R00291,2024,17,baku,10,Driver_10,Team_10,78.79,79.28771134844172,79.68372475450624,3.019,Intermediate,22.094,30.0,26.696,351.0
R00292,2024,18,singapore,1,Charles Leclerc,Ferrari,75.983,76.32108534205113,76.4991720417894,0.0,Soft,21.214,28.748,26.021,345.3
R00292,2024,18,singapore,2,Driver_2,Team_2,75.615,76.00476511636474,76.54803688365547,0.586,Soft,21.086,28.645,25.884,338.1
R00292,2024,18,singapore,3,Driver_3,Team_3,75.859,76.28709917912414,76.22136098637574,0.317,Medium,21.149,28.9,25.81,344.6
R00292,2024,18,singapore,4,Driver_4,Team_4,76.476,76.8825042953294,77.4582732408245,1.135,Medium,21.207,29.059,26.21,309.3
R00292,2024,18,singapore,5,Driver_5,Team_5,77.255,77.58635492230523,77.72123143117891,1.07,Soft,21.751,29.654,25.85,337.4
R00292,2024,18,singapore,6,Driver_6,Team_6,77.127,77.24893254249689,77.79831581900403,1.508,Soft,21.476,29.228,26.423,335.6
R00292,2024,18,singapore,7,Driver_7,Team_7,77.719,77.90692177768223,78.67273971842222,2.828,Medium,21.852,29.746,26.121,321.1
R00292,2024,18,singapore,8,Driver_8,Team_8,78.601,79.02436999650011,79.48066688027257,2.944,Soft,21.786,29.867,26.948,336.5
R00292,2024,18,singapore,9,Driver_9,Team_9,78.695,79.04563428202056,79.28492507041005,3.496,Medium,22.161,29.854,26.68,320.6
R00292,2024,18,singapore,10,Driver_10,Team_10,78.586,78.94976218674616,79.58478672174458,1.733,Medium,21.993,29.816,26.777,326.6
R00293,2024,19,cota,1,Lando Norris,McLaren,75.507,75.9308724794591,76.40869172477312,0.0,Medium,21.147,28.596,25.764,328.3
R00293,2024,19,cota,2,Driver_2,Team_2,75.274,75.5955134025742,75.69882748362403,0.25,Medium,20.964,28.65,25.66,320.6
R00293,2024,19,cota,3,Driver_3,Team_3,76.014,76.36566003940979,76.37939872797712,0.923,Medium,21.205,29.115,25.694,313.8
R00293,2024,19,cota,4,Driver_4,Team_4,76.557,76.9298831261614,77.3888416786076,1.784,Soft,21.26,29.115,26.182,315.5
R00293,2024,19,cota,5,Driver_5,Team_5,77.235,77.66917230719389,77.70698139784785,2.149,Soft,21.778,29.391,26.066,286.8
R00293,2024,19,cota,6,Driver_6,Team_6,77.467,77.95170744405736,77.89997766253039,2.329,Medium,21.59,29.275,26.602,318.7
R00293,2024,19,cota,7,Driver_7,Team_7,78.409,78.55966412360858,79.18845620863334,3.521,Soft,21.74,29.869,26.8,333.9
R00293,2024,19,cota,8,Driver_8,Team_8,77.653,78.07593820202707,78.4611694809247,3.037,Soft,21.875,29.522,26.256,335.8
R00293,2024,19,cota,9,Driver_9,Team_9,78.651,79.09725408290895,79.15014188116272,2.217,Soft,22.026,29.713,26.912,294.8
R00293,2024,19,cota,10,Driver_10,Team_10,79.101,79.53709145685401,79.46421049139013,2.775,Soft,22.191,30.02,26.89,321.1
R00294,2024,20,mexico,1,Lewis Hamilton,Mercedes,75.288,75.48186674213582,76.25583200750694,0.0,Soft,21.027,28.71,25.551,332.1
R00294,2024,20,mexico,2,Driver_2,Team_2,76.513,76.68094179194432,77.12453311719773,0.401,Soft,21.55,29.002,25.961,324.2
R00294,2024,20,mexico,3,Driver_3,Team_3,76.002,76.2425343189747,76.32203435741454,0.74,Medium,21.327,28.849,25.826,321.6
R00294,2024,20,mexico,4,Driver_4,Team_4,76.099,76.59025153560752,76.83004362251509,1.664,Medium,21.344,28.932,25.823,331.2
R00294,2024,20,mexico,5,Driver_5,Team_5,77.346,77.67302338303753,77.92571056130703,1.157,Medium,21.732,29.459,26.155,310.0
R00294,2024,20,mexico,6,Driver_6,Team_6,77.138,77.2643737674738,77.56872925088618,1.925,Soft,21.506,29.286,26.346,325.3
R00294,2024,20,mexico,7,Driver_7,Team_7,78.405,78.6027099141841,78.84987386843724,0.606,Soft,21.886,29.832,26.687,308.4
R00294,2024,20,mexico,8,Driver_8,Team_8,78.234,78.69108764220361,78.97426147465045,0.89,Medium,21.999,29.672,26.563,330.2
R00294,2024,20,mexico,9,Driver_9,Team_9,78.212,78.65917951541756,78.69195317312877,0.644,Soft,21.882,29.773,26.557,333.9
R00294,2024,20,mexico,10,Driver_10,Team_10,79.189,79.40365285864567,79.92270790432813,4.678,Medium,22.22,29.979,26.99,301.8
R00295,2024,21,brazil,1,Lewis Hamilton,Mercedes,75.381,75.84055973906796,76.12592887166116,0.0,Intermediate,21.102,28.738,25.541,309.0
R00295,2024,21,brazil,2,Driver_2,Team_2,75.494,75.94145948834553,76.36126201120761,0.261,Intermediate,21.269,28.736,25.489,294.7
R00295,2024,21,brazil,3,Driver_3,Team_3,75.936,76.15049034824352,76.67814770277474,1.041,Intermediate,21.298,28.852,25.786,310.9
R00295,2024,21,brazil,4,Driver_4,Team_4,76.619,76.79239935732133,76.99863425911472,1.422,Intermediate,21.675,28.991,25.953,316.7
R00295,2024,21,brazil,5,Driver_5,Team_5,77.712,78.04139855201393,78.10142578578896,0.426,Intermediate,21.805,29.523,26.384,293.6
R00295,2024,21,brazil,6,Driver_6,Team_6,77.297,77.67996441068941,77.79320498003818,0.744,Intermediate,21.646,29.391,26.26,297.8
R00295,2024,21,brazil,7,Driver_7,Team_7,78.051,78.3205904018955,78.81312046447079,2.659,Intermediate,21.988,29.565,26.498,328.2
R00295,2024,21,brazil,8,Driver_8,Team_8,78.317,78.6646256294156,79.0717617705863,3.601,Intermediate,21.841,29.846,26.63,326.9
R00295,2024,21,brazil,9,Driver_9,Team_9,78.521,78.98044531433011,78.86888511959128,1.003,Intermediate,22.139,29.937,26.445,311.3
R00295,2024,21,brazil,10,Driver_10,Team_10,79.039,79.2958262426565,80.00765104647526,4.753,Intermediate,22.065,30.021,26.953,309.7
R00296,2024,22,las_vegas,1,Max Verstappen,Red Bull Racing,75.141,75.35817724087325,75.95682408682572,0.0,Soft,21.079,28.633,25.429,343.9
R00296,2024,22,las_vegas,2,Driver_2,Team_2,75.454,75.60853963467578,75.94268214388879,0.316,Medium,21.086,28.559,25.809,335.7
R00296,2024,22,las_vegas,3,Driver_3,Team_3,76.321,76.48657778979894,77.04472035362753,0.873,Medium,21.371,29.013,25.937,327.7
R00296,2024,22,las_vegas,4,Driver_4,Team_4,76.703,77.03245884786963,77.42611871336489,0.393,Medium,21.498,29.157,26.048,330.0
R00296,2024,22,las_vegas,5,Driver_5,Team_5,77.076,77.38375654947801,77.46079485160539,0.437,Medium,21.717,29.158,26.201,340.6
R00296,2024,22,las_vegas,6,Driver_6,Team_6,77.336,77.603432067579,77.75065429886006,0.491,Medium,21.768,29.515,26.053,336.5
R00296,2024,22,las_vegas,7,Driver_7,Team_7,77.508,77.7868165330801,77.83978041796968,3.152,Medium,21.685,29.416,26.407,317.6
R00296,2024,22,las_vegas,8,Driver_8,Team_8,78.114,78.36689856219455,78.48421738930966,2.883,Soft,21.861,29.652,26.601,340.9
R00296,2024,22,las_vegas,9,Driver_9,Team_9,78.494,78.98512394685797,78.89758483900647,4.371,Medium,22.064,29.701,26.729,314.0
R00296,2024,22,las_vegas,10,Driver_10,Team_10,79.022,79.28853767017564,79.7762481839461,4.686,Medium,22.127,30.084,26.811,337.6
R00297,2024,23,qatar,1,Lando Norris,McLaren,75.284,75.5687326562247,76.145924047621,0.0,Soft,20.911,28.668,25.705,306.0
R00297,2024,23,qatar,2,Driver_2,Team_2,76.204,76.41957385140584,76.8801380257876,0.38,Soft,21.282,28.944,25.978,320.3
R00297,2024,23,qatar,3,Driver_3,Team_3,76.406,76.7374088607946,77.27162303671706,0.45,Medium,21.455,28.969,25.982,334.9
R00297,2024,23,qatar,4,Driver_4,Team_4,76.727,76.88856749154438,77.31770626728331,0.888,Medium,21.47,29.153,26.104,337.7
R00297,2024,23,qatar,5,Driver_5,Team_5,77.35,77.55572311807452,78.34475793492247,0.36,Medium,21.546,29.397,26.407,320.0
R00297,2024,23,qatar,6,Driver_6,Team_6,77.847,78.34347612701582,78.40456112309485,2.451,Medium,22.012,29.497,26.338,328.3
R00297,2024,23,qatar,7,Driver_7,Team_7,78.099,78.49588630968225,78.58913423239743,1.45,Soft,21.774,29.73,26.595,335.4
R00297,2024,23,qatar,8,Driver_8,Team_8,77.931,78.41990163942903,78.26550357545726,3.839,Medium,21.552,29.463,26.916,323.0
R00297,2024,23,qatar,9,Driver_9,Team_9,78.817,79.06127524569324,79.25614999012804,2.591,Soft,21.997,30.074,26.746,305.2
R00297,2024,23,qatar,10,Driver_10,Team_10,79.047,79.41495166871839,79.94949167316935,1.493,Medium,22.027,30.025,26.995,314.7
R00298,2024,24,abu_dhabi,1,Max Verstappen,Red Bull Racing,75.423,75.75966233632472,75.80751804667148,0.0,Medium,21.117,28.557,25.749,338.0
R00298,2024,24,abu_dhabi,2,Driver_2,Team_2,75.68,75.8508427651947,76.34735590687146,0.155,Soft,21.245,28.732,25.703,297.5
R00298,2024,24,abu_dhabi,3,Driver_3,Team_3,76.767,77.0766444984782,77.19981588618765,1.02,Soft,21.492,29.281,25.994,314.2
R00298,2024,24,abu_dhabi,4,Driver_4,Team_4,76.459,76.72595211819603,77.39426721825079,1.699,Soft,21.353,29.113,25.993,309.5
R00298,2024,24,abu_dhabi,5,Driver_5,Team_5,76.397,76.88040928860269,77.24963336551824,2.27,Medium,21.483,29.088,25.826,311.0
R00298,2024,24,abu_dhabi,6,Driver_6,Team_6,77.575,77.77000304314109,77.94267188562287,0.775,Medium,21.653,29.338,26.584,303.0
R00298,2024,24,abu_dhabi,7,Driver_7,Team_7,78.359,78.6272739575986,79.2496613172993,1.704,Medium,22.028,29.777,26.554,331.0
R00298,2024,24,abu_dhabi,8,Driver_8,Team_8,78.021,78.39374754054388,78.38249804315173,2.643,Medium,21.946,29.492,26.583,309.8
R00298,2024,24,abu_dhabi,9,Driver_9,Team_9,78.638,78.74456441912642,79.53308926456413,4.434,Medium,21.871,29.877,26.89,308.3
R00298,2024,24,abu_dhabi,10,Driver_10,Team_10,79.287,79.4079484200127,80.03924503573964,4.733,Soft,22.282,30.164,26.841,328.1
R00300,2025,2,jeddah,1,Max Verstappen,Red Bull Racing,75.364,75.70130880327882,76.22535136097522,0.0,Medium,21.366,28.575,25.423,326.2
R00300,2025,2,jeddah,2,Driver_2,Team_2,76.025,76.29211564590275,76.74644369329425,0.143,Soft,21.338,28.913,25.774,318.0
R00300,2025,2,jeddah,3,Driver_3,Team_3,76.416,76.82082987385691,77.13521122683814,0.726,Soft,21.418,29.269,25.729,300.5
R00300,2025,2,jeddah,4,Driver_4,Team_4,76.412,76.8576514216218,76.9380078287406,0.771,Medium,21.297,28.893,26.222,321.8
R00300,2025,2,jeddah,5,Driver_5,Team_5,76.977,77.46529956351158,77.4813084715449,1.246,Soft,21.493,29.321,26.163,342.5
R00300,2025,2,jeddah,6,Driver_6,Team_6,77.556,77.95544949372271,78.09242639621868,0.581,Soft,21.756,29.502,26.298,336.1
R00300,2025,2,jeddah,7,Driver_7,Team_7,78.098,78.44201114235128,78.74253154494455,1.114,Soft,21.97,29.397,26.731,310.0
R00300,2025,2,jeddah,8,Driver_8,Team_8,78.773,79.23760982749522,79.58366622396643,3.391,Soft,22.109,30.038,26.626,329.3
R00300,2025,2,jeddah,9,Driver_9,Team_9,77.699,78.06121445505364,78.49394605377059,0.749,Soft,21.799,29.602,26.298,321.5
R00300,2025,2,jeddah,10,Driver_10,Team_10,79.612,79.84496583888037,80.60509580909765,1.74,Soft,22.207,30.258,27.147,287.1
R00301,2025,3,albert_park,1,Max Verstappen,Red Bull Racing,75.437,75.7439660751051,75.8850081186,0.0,Soft,21.053,28.67,25.714,313.3
R00301,2025,3,albert_park,2,Driver_2,Team_2,75.951,76.27286693529362,76.83616081939063,0.206,Soft,21.301,28.87,25.78,345.1
R00301,2025,3,albert_park,3,Driver_3,Team_3,75.956,76.44911433069602,76.94724162162478,1.141,Medium,21.305,29.012,25.639,321.4
R00301,2025,3,albert_park,4,Driver_4,Team_4,76.271,76.4853312256086,76.99228202760101,1.108,Medium,21.408,28.804,26.059,314.6
R00301,2025,3,albert_park,5,Driver_5,Team_5,77.008,77.38354874217613,77.55471054032154,1.713,Medium,21.648,29.42,25.94,298.5
R00301,2025,3,albert_park,6,Driver_6,Team_6,77.567,77.6796101311376,78.05683815963789,2.413,Soft,21.659,29.282,26.626,319.6
R00301,2025,3,albert_park,7,Driver_7,Team_7,77.438,77.93012966223286,77.7940466347928,3.072,Soft,21.616,29.397,26.425,323.1
R00301,2025,3,albert_park,8,Driver_8,Team_8,77.823,77.92402449642938,78.1324269563964,1.439,Medium,21.687,29.71,26.426,361.8
R00301,2025,3,albert_park,9,Driver_9,Team_9,78.526,78.68420668781852,79.02638276275398,3.802,Soft,22.164,29.875,26.487,365.0
R00301,2025,3,albert_park,10,Driver_10,Team_10,79.24,79.7227551852312,79.93267408044495,5.351,Medium,22.148,30.188,26.904,319.8
R00302,2025,4,suzuka,1,Lando Norris,McLaren,75.319,75.71320491252301,76.30080756003491,0.0,Medium,21.05,28.67,25.599,339.0
R00302,2025,4,suzuka,2,Driver_2,Team_2,75.825,76.21927213574196,76.64855945549111,0.515,Soft,21.425,28.732,25.668,308.1
R00302,2025,4,suzuka,3,Driver_3,Team_3,76.394,76.61373585103902,77.38589849805268,0.305,Medium,21.437,28.987,25.97,333.0
R00302,2025,4,suzuka,4,Driver_4,Team_4,77.263,77.70424516167003,77.85798456047137,1.675,Soft,21.61,29.362,26.291,347.1
R00302,2025,4,suzuka,5,Driver_5,Team_5,77.244,77.57775966610184,78.1377138456271,1.809,Medium,21.444,29.403,26.397,325.9
R00302,2025,4,suzuka,6,Driver_6,Team_6,76.836,77.06172570421792,77.59587420613266,2.75,Soft,21.489,29.333,26.014,325.2
R00302,2025,4,suzuka,7,Driver_7,Team_7,77.761,78.03709761086877,78.72670971445848,3.499,Medium,21.816,29.56,26.385,359.5
R00302,2025,4,suzuka,8,Driver_8,Team_8,78.31,78.74827643149993,78.76642862264896,3.574,Medium,21.952,29.84,26.518,315.9
R00302,2025,4,suzuka,9,Driver_9,Team_9,78.42,78.709774612538,79.34690070485132,2.104,Medium,22.051,29.798,26.571,326.7
R00302,2025,4,suzuka,10,Driver_10,Team_10,79.335,79.56420103671016,79.93772610632283,4.121,Soft,22.235,30.204,26.896,337.9
R00303,2025,5,shanghai,1,Lando Norris,McLaren,74.875,75.24639811196538,75.24428997609562,0.0,Intermediate,20.928,28.689,25.258,318.1
R00303,2025,5,shanghai,2,Driver_2,Team_2,75.745,75.96653119207781,76.55275138521536,0.515,Intermediate,21.141,28.945,25.659,322.5
R00303,2025,5,shanghai,3,Driver_3,Team_3,76.04,76.52360728737203,76.95464388525926,0.482,Intermediate,21.266,28.905,25.869,323.3
R00303,2025,5,shanghai,4,Driver_4,Team_4,76.695,77.07642226818045,77.42256887416987,1.549,Intermediate,21.335,29.132,26.228,324.5
R00303,2025,5,shanghai,5,Driver_5,Team_5,76.68,76.85945698855957,77.00259235982263,0.586,Intermediate,21.498,29.174,26.008,327.0
R00303,2025,5,shanghai,6,Driver_6,Team_6,77.254,77.54502818473017,78.03897175661145,2.006,Intermediate,21.752,29.242,26.26,316.9
R00303,2025,5,shanghai,7,Driver_7,Team_7,77.816,78.18724266547082,78.42946883472518,2.577,Intermediate,21.59,29.486,26.74,317.9
R00303,2025,5,shanghai,8,Driver_8,Team_8,78.5,78.98662374228093,78.89278423193474,1.006,Intermediate,22.229,29.812,26.459,308.8
R00303,2025,5,shanghai,9,Driver_9,Team_9,78.367,78.56586996027242,79.05385915457848,1.051,Intermediate,21.805,29.724,26.838,366.4
R00303,2025,5,shanghai,10,Driver_10,Team_10,78.982,79.37377496700026,79.92561403771104,1.049,Intermediate,22.187,30.168,26.627,305.4
R00304,2025,6,miami,1,Max Verstappen,Red Bull Racing,75.243,75.40610520768523,75.82301442775386,0.0,Intermediate,20.9,28.551,25.792,304.8
R00304,2025,6,miami,2,Driver_2,Team_2,76.174,76.40952249098866,76.54328202383516,0.595,Intermediate,21.208,28.982,25.984,311.2
R00304,2025,6,miami,3,Driver_3,Team_3,75.614,75.87201171417784,76.45749179879948,0.685,Intermediate,21.07,28.652,25.892,337.1
R00304,2025,6,miami,4,Driver_4,Team_4,76.72,76.9083753338092,77.46752956859787,1.732,Intermediate,21.357,29.125,26.238,342.5
R00304,2025,6,miami,5,Driver_5,Team_5,76.983,77.16452869900273,77.88837595541663,0.713,Intermediate,21.571,29.221,26.191,324.8
R00304,2025,6,miami,6,Driver_6,Team_6,77.046,77.34654345260013,77.66626611015009,0.908,Intermediate,21.559,29.09,26.397,287.6
R00304,2025,6,miami,7,Driver_7,Team_7,77.134,77.48316827066475,77.83385355511952,1.953,Intermediate,21.636,29.284,26.214,328.6
R00304,2025,6,miami,8,Driver_8,Team_8,77.461,77.72116295494655,77.79957732093011,1.468,Intermediate,21.475,29.438,26.548,327.9
R00304,2025,6,miami,9,Driver_9,Team_9,78.247,78.47161140180897,78.79340367578214,2.333,Intermediate,21.968,29.86,26.419,324.9
R00304,2025,6,miami,10,Driver_10,Team_10,78.539,78.79041634328853,78.94725189723106,1.388,Intermediate,22.002,29.956,26.581,324.1
R00305,2025,7,imola,1,Yuki Tsunoda,RB (AlphaTauri),75.541,75.81532891920102,76.21430536346202,0.0,Intermediate,21.262,28.646,25.633,321.7
R00305,2025,7,imola,2,Driver_2,Team_2,75.601,75.87178442930504,76.31852193859922,0.569,Intermediate,21.204,28.875,25.522,331.2
R00305,2025,7,imola,3,Driver_3,Team_3,76.076,76.54775694337386,76.57740347869122,0.516,Intermediate,21.323,28.905,25.848,341.1
R00305,2025,7,imola,4,Driver_4,Team_4,76.739,77.18164972922747,77.16503330596491,1.175,Intermediate,21.362,29.063,26.314,339.5
R00305,2025,7,imola,5,Driver_5,Team_5,76.953,77.1722062946698,77.35162474482634,0.567,Intermediate,21.486,29.307,26.16,347.7
R00305,2025,7,imola,6,Driver_6,Team_6,77.123,77.25884535052623,77.65179498319486,1.14,Intermediate,21.686,29.444,25.993,329.1
R00305,2025,7,imola,7,Driver_7,Team_7,77.728,78.11380850605005,78.16568397451938,2.398,Intermediate,21.756,29.367,26.605,334.3
R00305,2025,7,imola,8,Driver_8,Team_8,77.875,78.14357742244636,78.26764432135487,4.172,Intermediate,21.752,29.447,26.676,307.9
R00305,2025,7,imola,9,Driver_9,Team_9,78.401,78.50868355717951,79.1908163164588,3.173,Intermediate,22.154,29.669,26.578,343.8
R00305,2025,7,imola,10,Driver_10,Team_10,78.884,79.3435766744378,79.32559089082262,1.284,Intermediate,22.128,29.927,26.829,314.2
R00306,2025,8,monaco,1,Charles Leclerc,Ferrari,75.108,75.44707136593641,75.76021263154844,0.0,Intermediate,21.032,28.5,25.576,311.9
R00306,2025,8,monaco,2,Driver_2,Team_2,75.656,75.83655470205132,76.42191535410389,0.445,Intermediate,21.129,28.676,25.851,327.6
R00306,2025,8,monaco,3,Driver_3,Team_3,76.248,76.52571310068555,76.80403551476248,0.26,Intermediate,21.226,28.983,26.039,351.7
R00306,2025,8,monaco,4,Driver_4,Team_4,76.73,77.19637496759665,77.2040946093855,0.412,Intermediate,21.352,29.107,26.271,302.1
R00306,2025,8,monaco,5,Driver_5,Team_5,77.46,77.82507154889875,78.15808044892819,2.141,Intermediate,21.602,29.49,26.368,336.7
R00306,2025,8,monaco,6,Driver_6,Team_6,77.139,77.3478760214181,77.51047711457238,0.632,Intermediate,21.631,29.277,26.231,349.8
R00306,2025,8,monaco,7,Driver_7,Team_7,78.028,78.44261112434135,78.53486165565744,3.112,Intermediate,21.915,29.731,26.382,327.3
R00306,2025,8,monaco,8,Driver_8,Team_8,77.848,78.28241077542071,78.59874790852025,2.546,Intermediate,21.838,29.564,26.446,347.5
R00306,2025,8,monaco,9,Driver_9,Team_9,78.192,78.58908854814449,79.17027932559573,3.17,Intermediate,21.636,29.771,26.785,327.3
R00306,2025,8,monaco,10,Driver_10,Team_10,79.633,79.77674717083482,80.21230513338584,3.745,Intermediate,22.242,30.373,27.018,319.8
