country,region,income_group,year,population,gdp_usd,total_electricity_generation_twh,electricity_demand_twh,solar_electricity_twh,wind_electricity_twh,renewables_electricity_twh,hydro_electricity_twh,nuclear_electricity_twh,fossil_electricity_twh,solar_share_pct,wind_share_pct,renewables_share_pct,fossil_share_pct,low_carbon_share_pct,carbon_intensity_gco2_kwh,co2_saved_solar_wind_mt,solar_yoy_growth_pct,wind_yoy_growth_pct,renewables_yoy_growth_pct,policy_milestone
Indonesia,Asia,Upper-middle,2019,272489381.0,3272568062078.0,295.44,297.12,0.12,0.48,48.04,21.16,0.0,247.4,0.041,0.162,16.26,83.74,16.26,693.81,0.27,33.3,152.6,-0.7,
Indonesia,Asia,Upper-middle,2020,274814861.0,3204972631957.0,291.82,293.37,0.17,0.47,52.89,24.33,0.0,238.93,0.058,0.161,18.124,81.876,18.124,685.15,0.29,41.7,-2.1,10.1,
Indonesia,Asia,Upper-middle,2021,276758056.0,3323654666991.0,309.36,310.33,0.19,0.44,56.2,24.7,0.0,253.16,0.061,0.142,18.167,81.833,18.167,684.41,0.28,11.8,-6.4,6.3,Net zero by 2060 target
Indonesia,Asia,Upper-middle,2022,278830527.0,3500093638879.0,333.54,334.34,0.44,0.36,65.41,27.3,0.0,268.13,0.132,0.108,19.611,80.389,19.611,675.81,0.36,131.6,-18.2,16.4,
Indonesia,Asia,Upper-middle,2023,281190068.0,,350.6,351.49,0.71,0.48,65.2,24.59,0.0,285.4,0.203,0.137,18.597,81.403,18.597,680.8,0.54,61.4,33.3,-0.3,
Indonesia,Asia,Upper-middle,2024,283487933.0,,371.54,372.5,1.35,0.47,67.21,27.29,0.0,304.33,0.363,0.127,18.09,81.91,18.09,680.25,0.82,90.1,-2.1,3.1,
Iran,Middle East,Upper-middle,2000,66418661.0,595554549032.0,119.35,118.67,0.0,0.04,3.82,3.78,0.0,115.53,0.0,0.034,3.201,96.799,3.201,667.45,0.02,,,,
Iran,Middle East,Upper-middle,2001,67452005.0,636570203280.0,127.59,127.29,0.0,0.03,4.15,4.12,0.0,123.44,0.0,0.024,3.253,96.747,3.253,667.76,0.01,,-25.0,8.6,
Iran,Middle East,Upper-middle,2002,68011318.0,698059655739.0,138.23,138.41,0.0,0.03,8.04,8.01,0.0,130.19,0.0,0.022,5.816,94.184,5.816,651.81,0.01,,0.0,93.7,
Iran,Middle East,Upper-middle,2003,68769343.0,779969698412.0,151.65,152.22,0.0,0.03,9.62,9.59,0.0,142.03,0.0,0.02,6.344,93.656,6.344,648.99,0.01,,0.0,19.7,
Iran,Middle East,Upper-middle,2004,70256316.0,849441950372.0,162.76,163.09,0.0,0.05,11.98,11.93,0.0,150.78,0.0,0.031,7.361,92.639,7.361,641.56,0.02,,66.7,24.5,
Iran,Middle East,Upper-middle,2005,71828455.0,908856025194.0,177.07,176.39,0.0,0.07,14.52,14.45,0.0,162.55,0.0,0.04,8.2,91.8,8.2,636.3,0.03,,40.0,21.2,
Iran,Middle East,Upper-middle,2006,73392747.0,995245162302.0,193.43,193.2,0.0,0.13,18.64,18.51,0.0,174.79,0.0,0.067,9.637,90.363,9.637,624.72,0.06,,85.7,28.4,
Iran,Middle East,Upper-middle,2007,74602648.0,1098784519617.0,203.12,202.44,0.0,0.14,18.1,17.96,0.0,185.02,0.0,0.069,8.911,91.089,8.911,630.86,0.06,,7.7,-2.9,
Iran,Middle East,Upper-middle,2008,75514201.0,1132365762681.0,210.49,208.3,0.0,0.2,7.64,7.44,0.0,202.85,0.0,0.095,3.63,96.37,3.63,662.36,0.09,,42.9,-57.8,
Iran,Middle East,Upper-middle,2009,76457831.0,1208128386676.0,221.81,217.73,0.0,0.23,6.95,6.72,0.0,214.86,0.0,0.104,3.133,96.867,3.133,666.83,0.1,,15.0,-9.0,
Iran,Middle East,Upper-middle,2010,77420851.0,1310507059384.0,235.68,231.99,0.0,0.17,10.43,10.25,0.0,225.25,0.0,0.072,4.425,95.575,4.425,661.24,0.08,,-26.1,50.1,
Iran,Middle East,Upper-middle,2011,78383602.0,1345049307937.0,235.59,230.58,0.0,0.21,10.91,10.68,0.11,224.57,0.0,0.089,4.631,95.322,4.678,654.06,0.09,,23.5,4.6,
Iran,Middle East,Upper-middle,2012,79370583.0,1324570752684.0,248.74,241.61,0.0,0.28,12.8,12.5,1.45,234.49,0.0,0.113,5.146,94.271,5.729,648.35,0.13,,33.3,17.3,
Iran,Middle East,Upper-middle,2013,80414689.0,1287095594893.0,258.86,250.98,0.0,0.22,14.86,14.62,4.26,239.74,0.0,0.085,5.741,92.614,7.386,633.62,0.1,,-21.4,16.1,
Iran,Middle East,Upper-middle,2014,81502045.0,1352737013920.0,275.63,269.74,0.0,0.2,14.75,14.5,4.07,256.81,0.0,0.073,5.351,93.172,6.828,644.12,0.09,,-9.1,-0.7,
Iran,Middle East,Upper-middle,2015,82619365.0,1331012211481.0,280.24,277.57,0.0,0.14,13.41,13.25,3.5,263.33,0.0,0.05,4.785,93.966,6.034,650.84,0.06,,-30.0,-9.1,Paris Agreement — renewables expansion
Iran,Middle East,Upper-middle,2016,83812230.0,1413723685657.0,286.14,283.67,0.0,0.16,15.6,15.42,6.47,264.07,0.0,0.056,5.452,92.287,7.713,642.13,0.07,,14.3,16.3,
Iran,Middle East,Upper-middle,2017,85026761.0,1486668357750.0,305.17,300.85,0.09,0.32,17.66,17.23,6.96,280.55,0.029,0.105,5.787,91.932,8.068,641.68,0.18,inf,100.0,13.2,
Iran,Middle East,Upper-middle,2018,86117999.0,1483607175221.0,312.35,308.64,0.22,0.75,10.83,9.84,6.89,294.63,0.07,0.24,3.467,94.327,5.673,657.88,0.44,144.4,134.4,-38.7,
Iran,Middle East,Upper-middle,2019,87051649.0,1438754460224.0,318.88,312.02,0.51,0.72,35.11,33.87,6.41,277.36,0.16,0.226,11.01,86.979,13.021,607.82,0.55,131.8,-4.0,224.2,
Iran,Middle East,Upper-middle,2020,87723448.0,1446203709942.0,337.21,330.41,0.58,1.13,24.93,23.2,6.33,305.95,0.172,0.335,7.393,90.73,9.27,632.81,0.77,13.7,56.9,-29.0,
Iran,Middle East,Upper-middle,2021,88455490.0,1525523070071.0,356.41,349.61,0.62,1.13,15.6,13.83,3.54,337.27,0.174,0.317,4.377,94.63,5.37,659.83,0.79,6.9,0.0,-37.4,
Iran,Middle East,Upper-middle,2022,89524247.0,1572209055082.0,367.06,360.61,0.62,1.13,15.77,14.0,6.57,344.72,0.169,0.308,4.296,93.914,6.086,655.37,0.79,0.0,0.0,1.1,
Iran,Middle East,Upper-middle,2023,90608708.0,,382.02,375.29,0.68,1.21,24.73,22.82,6.64,350.65,0.178,0.317,6.473,91.788,8.212,641.38,0.85,9.7,7.1,56.8,
Iran,Middle East,Upper-middle,2024,91567737.0,,395.79,393.39,0.9,1.25,21.05,18.87,7.35,367.39,0.227,0.316,5.318,92.824,7.176,648.68,0.97,32.4,3.3,-14.9,
Iran,Middle East,Upper-middle,2025,92417684.0,,395.78,395.6,0.9,1.25,15.21,13.03,7.35,373.22,0.227,0.316,3.843,94.3,5.7,659.53,0.97,0.0,0.0,-27.7,
Iraq,Middle East,Upper-middle,2000,24424060.0,83019213791.0,31.9,31.9,0.0,0.0,0.61,0.61,0.0,31.29,0.0,0.0,1.912,98.088,1.912,658.31,0.0,,,,
Iraq,Middle East,Upper-middle,2001,25197842.0,97219510326.0,32.25,32.25,0.0,0.0,0.62,0.62,0.0,31.63,0.0,0.0,1.922,98.078,1.922,656.43,0.0,,,1.6,
Iraq,Middle East,Upper-middle,2002,26006558.0,112141846978.0,33.86,33.86,0.0,0.0,0.52,0.52,0.0,33.34,0.0,0.0,1.536,98.464,1.536,657.12,0.0,,,-16.1,
Iraq,Middle East,Upper-middle,2003,26802660.0,94480598969.0,28.33,28.33,0.0,0.0,0.43,0.43,0.0,27.9,0.0,0.0,1.518,98.482,1.518,655.49,0.0,,,-17.3,
Iraq,Middle East,Upper-middle,2004,27577876.0,155937247290.0,32.29,33.61,0.0,0.0,0.49,0.49,0.0,31.8,0.0,0.0,1.517,98.482,1.517,652.21,0.0,,,14.0,
Iraq,Middle East,Upper-middle,2005,28407450.0,170895694120.0,30.4,31.64,0.0,0.0,6.0,6.0,0.0,24.4,0.0,0.0,19.737,80.263,19.737,554.93,0.0,,,1124.5,
Iraq,Middle East,Upper-middle,2006,28616518.0,190082841273.0,33.83,36.52,0.0,0.0,6.1,6.1,0.0,27.73,0.0,0.0,18.031,81.969,18.031,571.68,0.0,,,1.7,
Iraq,Middle East,Upper-middle,2007,28391606.0,200529416438.0,33.24,35.44,0.0,0.0,5.74,5.74,0.0,27.5,0.0,0.0,17.268,82.732,17.268,574.61,0.0,,,-5.9,
Iraq,Middle East,Upper-middle,2008,28971042.0,231588128927.0,36.88,39.85,0.0,0.0,3.48,3.48,0.0,33.4,0.0,0.0,9.436,90.564,9.436,631.24,0.0,,,-39.4,
Iraq,Middle East,Upper-middle,2009,30058207.0,259745648872.0,37.85,43.44,0.0,0.0,3.23,3.23,0.0,34.62,0.0,0.0,8.534,91.466,8.534,635.93,0.0,,,-7.2,
Iraq,Middle East,Upper-middle,2010,31045367.0,297507194079.0,48.91,55.63,0.0,0.0,4.77,4.77,0.0,44.14,0.0,0.0,9.753,90.247,9.753,616.64,0.0,,,47.7,
Iraq,Middle East,Upper-middle,2011,32161425.0,344220720679.0,53.9,61.13,0.0,0.0,3.4,3.4,0.0,50.5,0.0,0.0,6.308,93.692,6.308,640.26,0.0,,,-28.7,
Iraq,Middle East,Upper-middle,2012,33654843.0,392191319237.0,46.02,56.19,0.0,0.0,4.39,4.39,0.0,41.63,0.0,0.0,9.539,90.461,9.539,612.34,0.0,,,29.1,
Iraq,Middle East,Upper-middle,2013,35281987.0,422107689937.0,58.9,68.14,0.05,0.0,4.81,4.76,0.0,54.09,0.085,0.0,8.166,91.834,8.166,620.2,0.02,inf,,9.6,
Iraq,Middle East,Upper-middle,2014,36550058.0,425222855485.0,69.03,77.89,0.06,0.0,2.99,2.93,0.0,66.04,0.087,0.0,4.331,95.669,4.331,645.23,0.03,20.0,,-37.8,
Iraq,Middle East,Upper-middle,2015,37560535.0,436010743372.0,70.64,79.81,0.06,0.0,2.61,2.55,0.0,68.03,0.085,0.0,3.695,96.305,3.695,654.45,0.03,0.0,,-12.7,
Iraq,Middle East,Upper-middle,2016,38469628.0,502280002568.0,81.93,90.07,0.06,0.0,3.43,3.37,0.0,78.5,0.073,0.0,4.187,95.813,4.187,648.48,0.03,0.0,,31.4,
Iraq,Middle East,Upper-middle,2017,39337358.0,485207548291.0,93.58,99.22,0.06,0.0,2.24,2.18,0.0,91.34,0.064,0.0,2.394,97.606,2.394,666.81,0.03,0.0,,-34.7,
Iraq,Middle East,Upper-middle,2018,40265629.0,508026800522.0,98.41,103.09,0.06,0.0,1.88,1.82,0.0,96.53,0.061,0.0,1.91,98.09,1.91,682.05,0.03,0.0,,-16.1,
Iraq,Middle East,Upper-middle,2019,41192172.0,537548265143.0,115.21,121.76,0.06,0.0,5.02,4.96,0.0,110.19,0.052,0.0,4.357,95.643,4.357,668.87,0.03,0.0,,167.0,
Iraq,Middle East,Upper-middle,2020,42116602.0,453147782672.0,117.12,124.57,0.38,0.0,4.54,4.16,0.0,112.58,0.324,0.0,3.876,96.124,3.876,674.18,0.17,533.3,,-9.6,
Iraq,Middle East,Upper-middle,2021,43071208.0,487935979007.0,120.46,125.56,0.38,0.0,3.73,3.35,0.0,116.73,0.315,0.0,3.096,96.904,3.096,677.74,0.17,0.0,,-17.8,Net zero 2050 pledge
Iraq,Middle East,Upper-middle,2022,44070556.0,527639326800.0,133.86,137.39,0.38,0.0,3.03,2.65,0.0,130.83,0.284,0.0,2.264,97.736,2.264,688.71,0.17,0.0,,-18.8,
Iraq,Middle East,Upper-middle,2023,45074055.0,,145.01,151.83,0.38,0.0,1.76,1.38,0.0,143.25,0.262,0.0,1.214,98.786,1.214,685.13,0.17,0.0,,-41.9,
Iraq,Middle East,Upper-middle,2024,46042015.0,,149.73,156.83,0.43,0.0,2.43,2.0,0.0,147.3,0.287,0.0,1.623,98.377,1.623,683.1,0.19,13.2,,38.1,
Israel,Middle East,High,2000,6111194.0,158656383479.0,42.66,41.2,0.0,0.0,0.03,0.03,0.0,42.63,0.0,0.0,0.07,99.93,0.07,794.42,0.0,,,,
Israel,Middle East,High,2001,6259977.0,158567053954.0,43.95,42.55,0.0,0.01,0.02,0.01,0.0,43.93,0.0,0.023,0.046,99.954,0.046,807.51,0.0,,inf,-33.3,
Israel,Middle East,High,2002,6387714.0,158018046039.0,45.5,44.11,0.0,0.01,0.03,0.02,0.0,45.47,0.0,0.022,0.066,99.934,0.066,811.65,0.0,,0.0,50.0,
Israel,Middle East,High,2003,6502821.0,159162904545.0,47.04,45.57,0.0,0.01,0.04,0.03,0.0,47.0,0.0,0.021,0.085,99.915,0.085,810.8,0.0,,0.0,33.3,
Israel,Middle East,High,2004,6615084.0,166466423998.0,47.28,45.82,0.0,0.01,0.04,0.03,0.0,47.24,0.0,0.021,0.085,99.915,0.085,803.72,0.0,,0.0,0.0,
Israel,Middle East,High,2005,6728212.0,172697410123.0,48.61,46.94,0.0,0.01,0.04,0.03,0.0,48.57,0.0,0.021,0.082,99.918,0.082,796.13,0.0,,0.0,0.0,
Israel,Middle East,High,2006,6844029.0,181910800706.0,50.56,48.72,0.0,0.01,0.02,0.01,0.0,50.54,0.0,0.02,0.04,99.96,0.04,783.43,0.0,,0.0,-50.0,
Israel,Middle East,High,2007,6962456.0,192596811708.0,53.79,51.71,0.0,0.01,0.02,0.01,0.0,53.77,0.0,0.019,0.037,99.963,0.037,779.33,0.0,,0.0,0.0,
Israel,Middle East,High,2008,7082621.0,197785749719.0,56.79,53.12,0.0,0.01,0.04,0.02,0.0,56.75,0.0,0.018,0.07,99.93,0.07,758.41,0.0,,0.0,100.0,
Israel,Middle East,High,2009,7206096.0,199771084186.0,54.73,50.95,0.02,0.01,0.09,0.02,0.0,54.64,0.037,0.018,0.164,99.836,0.164,753.88,0.01,inf,0.0,125.0,
Israel,Middle East,High,2010,7336735.0,210327630432.0,58.55,54.58,0.07,0.01,0.17,0.03,0.0,58.38,0.12,0.017,0.29,99.71,0.29,740.73,0.04,250.0,0.0,88.9,
Israel,Middle East,High,2011,7471023.0,220210380263.0,59.6,55.38,0.19,0.01,0.3,0.03,0.0,59.3,0.319,0.017,0.503,99.497,0.503,744.46,0.09,171.4,0.0,76.5,
Israel,Middle East,High,2012,7607781.0,225909436249.0,63.01,58.58,0.37,0.01,0.49,0.03,0.0,62.52,0.587,0.016,0.778,99.222,0.778,761.78,0.17,94.7,0.0,63.3,
Israel,Middle East,High,2013,7749369.0,235885601546.0,61.32,56.64,0.49,0.01,0.57,0.03,0.0,60.75,0.799,0.016,0.93,99.07,0.93,719.83,0.22,32.4,0.0,16.3,
Israel,Middle East,High,2014,7897173.0,245129958334.0,60.86,56.02,0.88,0.01,0.96,0.01,0.0,59.9,1.446,0.016,1.577,98.423,1.577,705.39,0.4,79.6,0.0,68.4,
Israel,Middle East,High,2015,8052916.0,251223879854.0,64.23,59.03,1.12,0.01,1.22,0.02,0.0,63.01,1.744,0.016,1.899,98.101,1.899,692.67,0.51,27.3,0.0,27.1,
Israel,Middle East,High,2016,8210006.0,262584215516.0,67.01,61.46,1.54,0.05,1.7,0.0,0.0,65.31,2.298,0.075,2.537,97.463,2.537,662.14,0.72,37.5,400.0,39.3,
Israel,Middle East,High,2017,8361796.0,273812314306.0,67.44,61.79,1.51,0.18,1.69,0.0,0.0,65.75,2.239,0.267,2.506,97.494,2.506,653.17,0.76,-1.9,260.0,-0.6,
Israel,Middle East,High,2018,8510067.0,284956472967.0,69.02,63.16,1.57,0.18,1.88,0.0,0.0,67.14,2.275,0.261,2.724,97.276,2.724,643.58,0.79,4.0,0.0,11.2,
Israel,Middle East,High,2019,8657466.0,296799271432.0,72.71,66.4,3.21,0.19,3.51,0.0,0.0,69.2,4.415,0.261,4.827,95.173,4.827,634.03,1.53,104.5,5.6,86.7,
Israel,Middle East,High,2020,8800380.0,291287719910.0,72.74,66.5,4.1,0.2,4.44,0.02,0.0,68.3,5.637,0.275,6.104,93.896,6.104,615.21,1.94,27.7,5.3,26.5,
Israel,Middle East,High,2021,8942925.0,316373426613.0,74.12,67.6,5.52,0.18,5.82,0.02,0.0,68.3,7.447,0.243,7.852,92.148,7.852,596.33,2.56,34.6,-10.0,31.1,30% renewables by 2030 target
Israel,Middle East,High,2022,9103143.0,336722563455.0,76.87,69.95,7.05,0.29,7.47,0.02,0.0,69.4,9.171,0.377,9.718,90.282,9.718,583.32,3.3,27.7,61.1,28.4,
Israel,Middle East,High,2023,9256311.0,,77.43,70.5,8.56,0.46,9.13,0.0,0.0,68.3,11.055,0.594,11.791,88.209,11.791,558.83,4.06,21.4,58.6,22.2,
Israel,Middle East,High,2024,9387015.0,,80.4,74.0,10.52,0.46,11.1,0.01,0.0,69.3,13.085,0.572,13.806,86.194,13.806,540.55,4.94,22.9,0.0,21.6,
Israel,Middle East,High,2025,9517182.0,,82.1,75.7,13.28,0.46,13.9,0.0,0.0,68.2,16.175,0.56,16.931,83.069,16.931,492.69,6.18,26.2,0.0,25.2,
Italy,Europe,High,2000,57272200.0,1863751547560.0,269.94,314.29,0.02,0.56,50.87,44.2,0.0,219.07,0.007,0.207,18.845,81.155,18.845,501.67,0.26,,,,
Italy,Europe,High,2001,57305760.0,1910272015654.0,271.9,320.28,0.02,1.18,54.35,46.81,0.0,217.55,0.007,0.434,19.989,80.011,19.989,498.68,0.54,0.0,110.7,6.8,
Italy,Europe,High,2002,57420636.0,1929301903714.0,277.53,328.13,0.02,1.4,48.31,39.52,0.0,229.22,0.007,0.504,17.407,82.593,17.407,523.08,0.64,0.0,18.6,-11.1,
Italy,Europe,High,2003,57739697.0,1947667703883.0,286.27,337.24,0.02,1.46,46.86,36.67,0.0,239.41,0.007,0.51,16.369,83.631,16.369,523.25,0.67,0.0,4.3,-3.0,
Italy,Europe,High,2004,58176736.0,1994293720592.0,293.71,339.34,0.03,1.84,53.87,42.34,0.0,239.84,0.01,0.626,18.341,81.659,18.341,510.98,0.84,50.0,26.0,15.0,
Italy,Europe,High,2005,58519696.0,2029243417217.0,294.63,343.78,0.03,2.34,48.43,36.07,0.0,246.2,0.01,0.794,16.438,83.562,16.438,510.17,1.07,0.0,27.2,-10.1,
Italy,Europe,High,2006,58754434.0,2086553648584.0,305.61,350.6,0.04,2.97,50.64,36.99,0.0,254.97,0.013,0.972,16.57,83.43,16.57,506.76,1.35,33.3,26.9,4.6,
Italy,Europe,High,2007,59108723.0,2134371774096.0,306.17,352.45,0.04,4.03,47.72,32.82,0.0,258.45,0.013,1.316,15.586,84.414,15.586,504.75,1.83,0.0,35.7,-5.8,
Italy,Europe,High,2008,59561687.0,2129113318512.0,311.57,351.6,0.19,4.86,58.16,41.62,0.0,253.41,0.061,1.56,18.667,81.333,18.667,485.51,2.27,375.0,20.6,21.9,
Italy,Europe,High,2009,59904016.0,2029023036275.0,286.36,331.32,0.68,6.54,69.26,49.14,0.0,217.1,0.237,2.284,24.186,75.814,24.186,458.58,3.25,257.9,34.6,19.1,
Italy,Europe,High,2010,60164212.0,2080545936781.0,296.63,340.79,1.91,9.12,76.97,51.12,0.0,219.66,0.644,3.075,25.948,74.052,25.948,446.45,4.96,180.9,39.4,11.1,
Italy,Europe,High,2011,60367882.0,2110883320816.0,298.37,344.1,10.8,9.85,82.95,45.82,0.0,215.42,3.62,3.301,27.801,72.199,27.801,445.59,9.29,465.4,8.0,7.8,
Italy,Europe,High,2012,60531522.0,2047959835066.0,295.25,338.35,18.86,13.41,92.22,41.87,0.0,203.03,6.388,4.542,31.235,68.765,31.235,438.17,14.52,74.6,36.1,11.2,
Italy,Europe,High,2013,60653864.0,2010255414011.0,286.02,328.16,21.59,14.9,112.0,52.77,0.0,174.02,7.548,5.209,39.158,60.842,39.158,398.96,16.42,14.5,11.1,21.4,
Italy,Europe,High,2014,60664169.0,2010164047423.0,276.53,320.25,22.31,15.18,120.68,58.55,0.0,155.85,8.068,5.489,43.641,56.359,43.641,379.31,16.87,3.3,1.9,7.8,
Italy,Europe,High,2015,60575314.0,2025809415322.0,279.7,326.08,22.94,14.84,108.89,45.54,0.0,170.81,8.202,5.306,38.931,61.069,38.931,398.68,17.0,2.8,-2.2,-9.8,
Italy,Europe,High,2016,60478103.0,2052012434345.0,285.95,322.98,22.1,17.69,108.01,42.43,0.0,177.94,7.729,6.186,37.772,62.228,37.772,389.58,17.91,-3.7,19.2,-0.8,
Italy,Europe,High,2017,60390317.0,2086237040647.0,292.09,329.85,24.38,17.74,103.89,36.2,0.0,188.2,8.347,6.073,35.568,64.432,35.568,392.82,18.95,10.3,0.3,-3.8,
Italy,Europe,High,2018,60277496.0,2105551772855.0,286.06,329.96,22.65,17.72,114.41,48.79,0.0,171.65,7.918,6.195,39.995,60.005,39.995,366.88,18.17,-7.1,-0.1,10.1,
Italy,Europe,High,2019,60130136.0,2115725732767.0,289.99,328.13,23.69,20.2,115.83,46.32,0.0,174.16,8.169,6.966,39.943,60.057,39.943,351.32,19.75,4.6,14.0,1.2,
Italy,Europe,High,2020,59912763.0,1925751927111.0,276.81,309.01,24.94,18.76,116.9,47.55,0.0,159.91,9.01,6.777,42.231,57.769,42.231,334.2,19.66,5.3,-7.1,0.9,
Italy,Europe,High,2021,59729353.0,2060299944789.0,285.49,328.28,25.04,20.93,116.33,45.39,0.0,169.16,8.771,7.331,40.747,59.253,40.747,339.1,20.69,0.4,11.6,-0.5,
Italy,Europe,High,2022,59619106.0,2136009300257.0,280.17,323.16,28.12,20.49,100.46,28.4,0.0,179.71,10.037,7.313,35.857,64.143,35.857,377.84,21.87,12.3,-2.1,-13.6,
Italy,Europe,High,2023,59499452.0,,261.55,312.8,30.71,23.59,116.52,40.52,0.0,145.03,11.742,9.019,44.55,55.45,44.55,323.23,24.44,9.2,15.1,16.0,
Italy,Europe,High,2024,59342870.0,,267.56,318.56,35.99,22.22,134.24,53.13,0.0,133.32,13.451,8.305,50.172,49.828,50.172,281.4,26.19,17.2,-5.8,15.2,
Italy,Europe,High,2025,59146263.0,,264.7,311.6,44.63,21.48,129.11,41.7,0.0,135.59,16.861,8.115,48.776,51.224,48.776,284.78,29.75,24.0,-3.3,-3.8,
Japan,Asia,High,2000,127027794.0,4209651870326.0,1099.67,1099.67,0.34,0.11,101.03,84.47,319.12,679.52,0.031,0.01,9.187,61.793,38.207,424.43,0.2,,,,
Japan,Asia,High,2001,127260144.0,4224163277272.0,1083.14,1083.14,0.5,0.25,98.32,81.54,320.54,664.28,0.046,0.023,9.077,61.329,38.671,424.02,0.34,47.1,127.3,-2.7,
Japan,Asia,High,2002,127484599.0,4226576076119.0,1103.07,1103.07,0.69,0.41,98.64,80.6,314.26,690.17,0.063,0.037,8.942,62.568,37.432,433.73,0.49,38.0,64.0,0.3,
Japan,Asia,High,2003,127671254.0,4288493482445.0,1092.59,1092.59,0.95,0.83,112.13,92.47,230.08,750.38,0.087,0.076,10.263,68.679,31.321,476.32,0.8,37.7,102.4,13.7,
Japan,Asia,High,2004,127815769.0,4380398118363.0,1121.19,1121.19,1.27,1.44,112.43,91.67,285.87,722.89,0.113,0.128,10.028,64.475,35.525,450.26,1.22,33.7,73.5,0.3,
Japan,Asia,High,2005,127913331.0,4450600710060.0,1153.07,1153.07,1.63,1.91,102.79,77.56,293.04,757.24,0.141,0.166,8.914,65.672,34.328,461.8,1.59,28.3,32.6,-8.6,
Japan,Asia,High,2006,127997247.0,4514225078439.0,1164.35,1164.35,2.0,2.13,114.47,88.81,304.29,745.59,0.172,0.183,9.831,64.035,35.965,447.25,1.86,22.7,11.5,11.4,
Japan,Asia,High,2007,128087683.0,4590814009043.0,1180.11,1180.11,2.31,2.74,101.76,74.51,279.01,799.34,0.196,0.232,8.623,67.734,32.266,470.19,2.27,15.5,28.6,-11.1,
Japan,Asia,High,2008,128155992.0,4542408020234.0,1183.7,1183.7,2.59,2.94,101.98,75.16,251.74,829.98,0.219,0.248,8.615,70.117,29.883,485.22,2.49,12.1,7.3,0.2,
Japan,Asia,High,2009,128192471.0,4298103109270.0,1114.02,1114.02,3.05,3.43,97.28,70.47,274.65,742.09,0.274,0.308,8.732,66.614,33.386,460.21,2.92,17.8,16.7,-4.6,
Japan,Asia,High,2010,128185273.0,4480295644398.0,1156.04,1156.04,3.98,3.93,118.24,88.5,292.36,745.44,0.344,0.34,10.228,64.482,35.518,446.66,3.56,30.5,14.6,21.5,
Japan,Asia,High,2011,128096430.0,4468738319171.0,1104.2,1104.2,5.44,4.46,113.5,82.49,162.93,827.77,0.493,0.404,10.279,74.966,25.034,505.34,4.46,36.7,13.5,-4.0,
Japan,Asia,High,2012,127928283.0,4530172048567.0,1106.88,1106.88,7.37,4.73,111.33,77.1,17.99,977.56,0.666,0.427,10.058,88.317,11.683,594.53,5.45,35.5,6.1,-1.9,
Japan,Asia,High,2013,127723642.0,4621006950566.0,1087.76,1087.76,12.91,5.13,120.55,79.33,14.6,952.61,1.187,0.472,11.082,87.575,12.425,595.9,8.12,75.2,8.5,8.3,
Japan,Asia,High,2014,127486601.0,4634693421103.0,1062.72,1062.72,23.55,5.01,133.9,81.71,0.0,928.82,2.216,0.471,12.6,87.4,12.6,591.53,12.85,82.4,-2.3,11.1,
Japan,Asia,High,2015,127275868.0,4707025000790.0,1030.12,1030.12,34.54,5.22,154.02,85.77,4.52,871.58,3.353,0.507,14.952,84.61,15.39,578.05,17.89,46.7,4.2,15.0,
Japan,Asia,High,2016,127159950.0,4742508721138.0,1063.7,1063.7,43.33,5.34,151.77,79.43,17.68,894.25,4.074,0.502,14.268,84.07,15.93,567.04,21.9,25.4,2.3,-1.5,
Japan,Asia,High,2017,127064686.0,4821960242931.0,1076.86,1076.86,54.04,6.22,163.3,79.24,29.07,884.49,5.018,0.578,15.164,82.136,17.864,558.03,27.12,24.7,16.5,7.6,
Japan,Asia,High,2018,126913432.0,4852985093686.0,1082.93,1082.93,61.22,7.37,175.34,81.0,49.11,858.48,5.653,0.681,16.191,79.274,20.726,541.47,30.87,13.3,18.5,7.4,
Japan,Asia,High,2019,126699421.0,4833467877373.0,1047.4,1047.4,67.43,7.46,176.41,73.92,65.64,805.35,6.438,0.712,16.843,76.89,23.11,528.49,33.7,10.1,1.2,0.6,
Japan,Asia,High,2020,126304533.0,4626661481209.0,1011.03,1011.03,75.92,8.41,193.03,78.33,43.0,775.0,7.509,0.832,19.092,76.654,23.345,527.75,37.95,12.6,12.7,9.4,
Japan,Asia,High,2021,125679342.0,4725883595048.0,1034.67,1034.67,84.18,9.54,208.14,79.63,61.22,765.31,8.136,0.922,20.117,73.967,26.033,514.49,42.17,10.9,13.4,7.8,Carbon neutrality 2050 pledge
Japan,Asia,High,2022,124997585.0,4774494846664.0,1040.57,1040.57,91.07,9.42,213.19,74.87,51.77,775.61,8.752,0.905,20.488,74.537,25.463,519.6,45.22,8.2,-1.3,2.4,Green Transformation (GX) plan
Japan,Asia,High,2023,124370947.0,,1006.73,1006.73,96.36,9.96,222.86,74.53,77.46,706.41,9.572,0.989,22.137,70.169,29.831,492.45,47.84,5.8,5.7,4.5,
Japan,Asia,High,2024,123753041.0,,1016.39,1016.39,96.7,11.54,233.11,79.45,84.91,698.37,9.514,1.135,22.935,68.711,31.289,483.43,48.71,0.4,15.9,4.6,
Japan,Asia,High,2025,123103480.0,,1029.86,1029.86,101.06,12.85,242.73,73.9,94.09,693.04,9.813,1.248,23.569,67.295,32.705,477.26,51.26,4.5,11.4,4.1,
